size smiles jnk3 sa qed sa max_or_val 
34 O=c1cc(-c2ccnc(Nc3ccccc3)c2)ccn1Cc1ccc(-c2ccccc2)c(F)c1 0.58 0.8580134341752204 0.3228295489996032 0.8580134341752204 0
33 c1ccc(-c2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)cc2)cc1 0.45 0.7995407858326344 0.48536174091174716 0.7995407858326344 1
28 Fc1ccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)cc1 0.47 0.7979167589112345 0.7252916668935859 0.7979167589112345 1
19 COc1ccc(Cc2cnc(N)nc2N)cc1OC 0.37 0.8819103173539118 0.8583914380649984 0.8819103173539118 1
27 O=C(Nc1cccc(-c2cccc(F)c2)n1)Nc1ccnc2ccccc12 0.34 0.8829879732978849 0.5365910968724298 0.8829879732978849 1
28 Cc1ccc(-c2cccc(NC(=O)Nc3ccnc4ccc(C)cc34)n2)cc1 0.44 0.8795818777535312 0.4975384820267038 0.8795818777535312 1
25 Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1 0.74 0.8603367246739018 0.7124811055084103 0.8603367246739018 1
28 Cc1ccc(-c2cccc(NC(=O)Nc3ccnc4ccccc34)n2)cc1C 0.34 0.8798208141258009 0.4975384820267038 0.8798208141258009 1
25 Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1 0.74 0.8603367246739018 0.7124811055084103 0.8603367246739018 0
21 COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1 0.38 0.9144998751572496 0.7940400286227499 0.9144998751572496 1
28 CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1 0.74 0.8117747089211592 0.5241908173512972 0.8117747089211592 1
28 CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)[nH]nc2c1 0.74 0.8117747089211592 0.5241908173512972 0.8117747089211592 0
35 CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4 0.89 0.5607049273584147 0.4058424794083466 0.5607049273584147 1
35 CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4 0.89 0.5607049273584147 0.4058424794083466 0.5607049273584147 0
35 CC(C)n1c(=O)c2cnc(Nc3ccc(-c4ccc(Cl)cc4)cc3)nc2n2c3ccccc3nc12 0.39 0.8311495841209795 0.32302995569319204 0.8311495841209795 1
35 CC(C)n1c(=O)c2cnc(Nc3ccc(-c4ccc(F)cc4)cc3)nc2n2c3ccccc3nc12 0.43 0.8307562863296618 0.36092516139069963 0.8307562863296618 1
33 Cn1c(=O)c2cnc(Nc3ccc(-c4ccc(F)cc4)cc3)nc2n2c3ccccc3nc12 0.37 0.8428801616224312 0.4359730824073229 0.8428801616224312 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.95 0.8815416527036185 0.644469381672002 0.8815416527036185 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.75 0.8936231852868767 0.6475748445711507 0.8936231852868767 1
26 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.9 0.883145071741275 0.6115541273044517 0.883145071741275 1
23 Clc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.79 0.8923648115499159 0.6018936947552039 0.8923648115499159 1
28 Clc1ccccc1Nc1nc(Nc2ccc(-c3ccccc3)cc2)ncc1Cl 0.84 0.8919249903470505 0.3763679210200952 0.8919249903470505 1
29 Clc1ccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)cc1 0.84 0.8845050575599127 0.3347512869635136 0.8845050575599127 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.95 0.8815416527036185 0.644469381672002 0.8815416527036185 0
29 Clc1ccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)cc1 0.84 0.8845050575599127 0.3347512869635136 0.8845050575599127 0
28 Clc1ccccc1Nc1nc(Nc2ccc(-c3ccccc3)cc2)ncc1Cl 0.84 0.8919249903470505 0.3763679210200952 0.8919249903470505 0
33 CNS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(-c3cccc(Cl)c3)cc2)ncc1Cl 0.82 0.8516491946284324 0.2949193604894353 0.8516491946284324 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.75 0.8936231852868767 0.6475748445711507 0.8936231852868767 0
23 Nc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.76 0.881439636724741 0.5887666489027219 0.881439636724741 0
26 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.9 0.883145071741275 0.6115541273044517 0.883145071741275 0
25 O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.74 0.8866441445779414 0.5838078667733789 0.8866441445779414 0
32 CN(C)C(=O)c1ccccc1Nc1nc(Nc2ccc(-c3ccccc3)cc2)ncc1Cl 0.77 0.8713659565305147 0.38294116409851575 0.8713659565305147 0
25 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.86 0.8825635378607151 0.6167643952262963 0.8825635378607151 0
29 COc1ccccc1Nc1nc(Nc2ccc(-c3ccccc3)cc2)ncc1Cl 0.78 0.8917097699063898 0.3963905456823632 0.8917097699063898 0
23 Clc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.79 0.8923648115499159 0.6018936947552039 0.8923648115499159 0
27 O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1 0.65 0.7855391880009035 0.48753390702796573 0.7855391880009035 1
27 O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1 0.65 0.7855391880009035 0.48753390702796573 0.7855391880009035 0
29 Clc1ccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)cc1 0.84 0.8845050575599127 0.3347512869635136 0.8845050575599127 1
26 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.9 0.883145071741275 0.6115541273044517 0.883145071741275 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.99 0.8821011326602817 0.6167643952262964 0.8821011326602817 1
32 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(-c3ccc(Cl)cc3)cc2)ncc1Cl 0.8 0.8702194682362003 0.31232509224372873 0.8702194682362003 0
30 COc1cc(N2CCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1 0.8 0.8538673498063649 0.5271576916661732 0.8538673498063649 0
29 CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)NC)n2)cc1 0.74 0.8677708978172165 0.49608894613978183 0.8677708978172165 0
24 Clc1ccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)cc1 0.51 0.8723684918643568 0.49742370921242013 0.8723684918643568 0
34 COc1cc(-c2ccc(C(=O)O)cc2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1 0.51 0.8471776633745924 0.2654372068387974 0.8471776633745924 0
32 O=C(O)c1cccc(-c2ccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)cc2)c1 0.61 0.8568816701997347 0.29441820606926156 0.8568816701997347 0
33 Cc1cc(-c2ccc(C(=O)O)cc2)ccc1Nc1ncc(Cl)c(-c2c[nH]c3ccccc23)n1 0.54 0.8494230597330925 0.27476438768397926 0.8494230597330925 0
26 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.8 0.8783856122818156 0.628509918177078 0.8783856122818156 0
29 Clc1ccc(-c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)cc1 0.84 0.8845050575599127 0.3347512869635136 0.8845050575599127 0
26 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1 0.9 0.883145071741275 0.6115541273044517 0.883145071741275 0
26 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.81 0.878922410618614 0.5940645621808116 0.878922410618614 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.99 0.8821011326602817 0.6167643952262964 0.8821011326602817 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.95 0.8815416527036185 0.644469381672002 0.8815416527036185 0
25 Clc1ccc(Nc2ncc3cccc(-c4ccc(Cl)cc4)c3n2)cc1 0.82 0.8928617465013896 0.45924780121111136 0.8928617465013896 1
32 CN1CCN(c2ccc(Nc3ncc4cccc(-c5cccc(F)c5)c4n3)cc2F)CC1 0.61 0.8494016040293457 0.4887941821737572 0.8494016040293457 0
40 O=C(Nc1ccc(Cl)cc1)c1cccc(-c2cccc3cnc(Nc4ccc(-c5cncnc5)cc4F)nc23)c1 0.52 0.8279581140054655 0.2240248676551318 0.8279581140054655 0
35 NCCOc1ccc(Nc2ncc3cccc(-c4cccc(-c5ccc(Cl)cc5)c4)c3n2)c(F)c1 0.57 0.8442282514447252 0.26443810382242355 0.8442282514447252 0
29 c1ccc(-c2cccc3cnc(Nc4ccc(N5CCCCC5)cc4)nc23)cc1 0.77 0.8807522913605949 0.46916139900582043 0.8807522913605949 0
33 Fc1cccc(-c2cccc3cnc(Nc4ccc(Oc5ccc(Cl)cc5)cc4F)nc23)c1 0.59 0.8571404180326877 0.2914538358202661 0.8571404180326877 0
38 Cc1cc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)ccc1N1CCN(c2ccc(Cl)cc2)CC1 0.58 0.8417663663496044 0.2587212028628261 0.8417663663496044 0
38 Fc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(c6ccc(Cl)cc6)CC5)c(F)c4)nc23)c1 0.57 0.8412883344715725 0.25968714327690595 0.8412883344715725 0
37 Fc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(c6ccc(Cl)cc6)CC5)cc4)nc23)c1 0.74 0.8521550168175244 0.272138396809444 0.8521550168175244 0
38 Fc1cc(Nc2ncc3cccc(-c4ccc(Cl)cc4)c3n2)ccc1N1CCN(c2ccc(Cl)cc2)CC1 0.59 0.8457441903274285 0.24456238342281306 0.8457441903274285 0
31 Clc1ccc(-c2ccc(Nc3ncc4cccc(-c5cccc(Cl)c5)c4n3)cc2)cc1 0.78 0.8777534628194199 0.30632138268534626 0.8777534628194199 0
32 Clc1ccc(Nc2ccc(Nc3ncc4cccc(-c5ccc(Cl)cc5)c4n3)cc2)cc1 0.81 0.875144840042932 0.28006186809376615 0.875144840042932 0
37 Clc1ccc(-c2ccc(-c3ccc(Nc4ncc5cccc(-c6ccc(Cl)cc6)c5n4)cc3)cc2)cc1 0.81 0.867717331566995 0.2469056444534778 0.867717331566995 0
25 Clc1ccc(Nc2ncc3cccc(-c4cccc(Cl)c4)c3n2)cc1 0.8 0.8871352976078172 0.45924780121111136 0.8871352976078172 0
25 Clc1ccc(Nc2ncc3cccc(-c4ccc(Cl)cc4)c3n2)cc1 0.82 0.8928617465013896 0.45924780121111136 0.8928617465013896 0
25 Fc1ccc(Nc2nc(-c3ccccc3)nc3ccnc(Cl)c23)cc1 0.42 0.8728866147837918 0.5140192471614231 0.8728866147837918 1
29 COc1ccc(Nc2nc(Nc3ccccc3F)nc3c(Cl)cnc(Cl)c23)cc1 0.57 0.8427803058056429 0.3805585499463165 0.8427803058056429 1
31 Cc1nccc2nc(-c3ccc(F)cc3)nc(Nc3ccc(-c4ccccc4)cc3)c12 0.49 0.867596742616546 0.367635976153712 0.867596742616546 1
29 COc1ccc(Nc2nc(Nc3ccccc3F)nc3c(Cl)cnc(Cl)c23)cc1 0.57 0.8427803058056429 0.3805585499463165 0.8427803058056429 0
30 Cc1ccc(NC(=O)c2cccc(F)c2)cc1Nc1nccc(-c2cccnc2)n1 0.71 0.8744966960382263 0.4946350830573168 0.8744966960382263 1
31 Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1Nc1nccc(-c2ccc(F)cc2)n1 0.6 0.8889297238962859 0.4362822696002784 0.8889297238962859 1
27 Cc1ccc(Nc2ccccc2)cc1Nc1nccc(-c2cccnc2)n1 0.69 0.8817688033855189 0.5073299762111937 0.8817688033855189 1
27 Cc1ccc(NC(=O)C2CC2)cc1Nc1nccc(-c2ccc(F)cc2)n1 0.6 0.8872355990898146 0.6913189221685432 0.8872355990898146 1
30 Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.69 0.8801768021390222 0.4946350830573168 0.8801768021390222 1
30 Cc1ccc(C(=O)Nc2ccc(Cl)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.61 0.880633389230092 0.4497668861319504 0.880633389230092 0
30 Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.69 0.8801768021390222 0.4946350830573168 0.8801768021390222 0
30 Cc1ccc(NC(=O)c2cccc(F)c2)cc1Nc1nccc(-c2cccnc2)n1 0.71 0.8744966960382263 0.4946350830573168 0.8744966960382263 0
31 Cc1ccc(C(=O)Nc2ccc(F)cc2)cc1Nc1nccc(-c2ccc(F)cc2)n1 0.6 0.8889297238962859 0.4362822696002784 0.8889297238962859 0
27 Cc1ccc(Nc2ccccc2)cc1Nc1nccc(-c2cccnc2)n1 0.69 0.8817688033855189 0.5073299762111937 0.8817688033855189 0
29 Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1 0.53 0.8864409916258469 0.516872597967598 0.8864409916258469 0
32 CC(=O)c1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cccnc4)n3)c2)cc1 0.54 0.8718074281024211 0.4215731068653432 0.8718074281024211 0
33 Cc1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.58 0.8644290636955354 0.3919300242780284 0.8644290636955354 0
26 Cc1ccc(-c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1 0.58 0.8886944034906067 0.5514384289489935 0.8886944034906067 0
30 Cc1ccc(NC(=O)c2ccc(F)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.66 0.8795136721655472 0.4946350830573168 0.8795136721655472 0
30 Cc1ccc(NC(=O)c2ccccc2F)cc1Nc1nccc(-c2cccnc2)n1 0.61 0.8749157941814626 0.4946350830573168 0.8749157941814626 0
26 Cc1ccc(NC(=O)C2CC2)cc1Nc1nccc(-c2cccnc2)n1 0.6 0.8760150481792512 0.7320303340758966 0.8760150481792512 0
27 Cc1ccc(NC(=O)C2CC2)cc1Nc1nccc(-c2cccc(F)c2)n1 0.63 0.8814979367521523 0.6913189221685432 0.8814979367521523 0
27 Cc1ccc(NC(=O)C2CC2)cc1Nc1nccc(-c2ccc(F)cc2)n1 0.6 0.8872355990898146 0.6913189221685432 0.8872355990898146 0
31 Cc1ccc(NC(=O)c2ccc(C)c(-c3ccccc3)c2)cc1Nc1nccc(F)n1 0.61 0.8690427748902358 0.4008801704888259 0.8690427748902358 0
37 Cc1ccc(NC(=O)c2ccc(C)c(-c3ccccc3)c2)cc1Nc1nccc(-c2ccc(F)cc2)n1 0.59 0.8681805136220146 0.25876108558566024 0.8681805136220146 0
37 Cc1ccc(C(=O)Nc2ccc(C)c(-c3ccccc3)c2)cc1Nc1nccc(-c2ccc(F)cc2)n1 0.6 0.8687557832122376 0.25876108558566024 0.8687557832122376 0
31 Cc1ccc(C(=O)Nc2ccc(C)c(-c3ccccc3)c2)cc1Nc1nccc(F)n1 0.62 0.8697343911391554 0.4008801704888259 0.8697343911391554 0
37 c1ccc(-c2ccc(-c3ccc(Nc4nccc(-c5ccc(-c6ccccc6)cc5)n4)cc3)cc2)cc1 0.88 0.9062151589658018 0.2612994417916797 0.9062151589658018 1
24 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.9000443670037104 0.7446314799831821 0.9000443670037104 1
26 Fc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1 0.99 0.8905655323617354 0.7541369147512039 0.8905655323617354 1
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1 0.95 0.8986981019632793 0.7720413929018923 0.8986981019632793 1
27 Cc1ccccc1-c1ccnc(Nc2ccc(-c3ccc(F)cc3)cc2)c1 0.88 0.9038532118567945 0.44606093267402863 0.9038532118567945 0
30 O=C(Nc1ccc(F)cc1)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.71 0.9003569966571477 0.4679365342616266 0.9003569966571477 0
23 Ic1ccc(Nc2nccc(-c3ccc(C4CC4)cc3)n2)cc1 0.76 0.8827640844163529 0.5848757024560878 0.8827640844163529 0
29 N[C@H]1CC[C@H](C(=O)Nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)CC1 0.66 0.8767675074629506 0.6053808934445258 0.8767675074629506 0
28 O=C(Nc1ccc(-c2ccnc(Nc3ccc(F)cc3)c2)cc1)C1CCCC1 0.86 0.8943897183020222 0.5960069894596469 0.8943897183020222 0
29 O=C(Nc1ccc(-c2ccnc(Nc3ccc([N+](=O)[O-])cc3)n2)cc1)C1CCC1 0.67 0.8815148748510551 0.47319309673032883 0.8815148748510551 0
25 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccc(N)cc3)n2)cc1 0.91 0.8819919235595233 0.6071339134426229 0.8819919235595233 0
26 CC(C)(C)C(=O)Nc1ccc(-c2ccnc(Nc3ccccc3)c2)cc1 0.75 0.8950575457537489 0.6584138612766307 0.8950575457537489 0
31 CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(Nc4ccccc4)cc3)n2)cc1 0.91 0.8811498448988788 0.38097245348817105 0.8811498448988788 0
37 c1ccc(-c2ccc(-c3ccc(Nc4nccc(-c5ccc(-c6ccccc6)cc5)n4)cc3)cc2)cc1 0.88 0.9062151589658018 0.2612994417916797 0.9062151589658018 0
22 O=CNc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.88 0.890425162810939 0.7061795752655663 0.890425162810939 0
23 NC(=O)c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.85 0.9053014082865128 0.77565064862791 0.9053014082865128 0
27 Nc1ccc(-c2ccnc(Nc3ccc(Nc4ccccc4)cc3)n2)cc1 0.87 0.8961843803085962 0.42926681630677804 0.8961843803085962 0
30 CS(=O)(=O)Nc1ccc(-c2ccnc(Nc3ccc(-c4ccccc4)cc3)n2)cc1 0.89 0.8893357764979967 0.4657745249340846 0.8893357764979967 0
29 NS(=O)(=O)c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1 0.88 0.8938094531643083 0.5212482689739226 0.8938094531643083 0
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1 0.95 0.8986981019632793 0.7720413929018923 0.8986981019632793 0
24 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.9 0.9000443670037104 0.7446314799831821 0.9000443670037104 0
31 c1ccc(-c2ccc(-c3ccnc(Nc4ccc(N5CCOCC5)cc4)c3)cc2)cc1 0.95 0.8868458250477621 0.44050579099204246 0.8868458250477621 0
26 Fc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cc1 0.99 0.8905655323617354 0.7541369147512039 0.8905655323617354 0
31 CS(=O)(=O)Nc1ccc(Nc2nccc(-c3ccc(Nc4ccccc4)cc3)n2)cc1 0.91 0.8811498448988788 0.38097245348817105 0.8811498448988788 0
26 Clc1cccc(Cl)c1-c1ccc2nc(Nc3ccccc3I)ncc2c1 0.62 0.8550767917689951 0.314834248196899 0.8550767917689951 1
34 O=C(Nc1ccccc1Nc1ncc2cc(-c3ccc(Cl)cc3)ccc2n1)c1cccc(F)c1 0.56 0.8698258770656633 0.28884766458431904 0.8698258770656633 1
34 O=C(Nc1ccccc1Nc1ncc2cc(Nc3ccccc3)ccc2n1)c1ccc(F)cc1 0.55 0.8733558957136819 0.27544962655677424 0.8733558957136819 1
34 O=C(Nc1ccccc1Nc1ncc2cc(Nc3ccccc3)ccc2n1)c1ccccc1F 0.56 0.8693557418675282 0.27544962655677424 0.8693557418675282 1
34 Cc1ccccc1-c1ccc2nc(Nc3ccccc3NC(=O)c3cccc(F)c3)ncc2c1 0.58 0.8670434372832234 0.31243646501776584 0.8670434372832234 1
34 O=C(Nc1ccccc1Nc1ncc2cc(-c3ccccc3F)ccc2n1)c1cccc(F)c1 0.61 0.8657663588061448 0.3164839160094946 0.8657663588061448 1
28 COc1cc(Cl)c(Cl)c(-c2ccc3nc(Nc4ccccc4Cl)ncc3c2)c1 0.58 0.8576646104220974 0.3781062767749448 0.8576646104220974 0
38 COc1cc(Cl)cc(-c2ccc3nc(Nc4ccccc4NC(=O)c4ccc(F)c(C)c4)ncc3c2)c1Cl 0.51 0.8289012743345123 0.22499515193647793 0.8289012743345123 0
26 Clc1cccc(Cl)c1-c1ccc2nc(Nc3ccccc3I)ncc2c1 0.62 0.8550767917689951 0.314834248196899 0.8550767917689951 0
39 Cc1cccc(NC(=O)C2CCCC2)c1Nc1ncc2cc(-c3ccc(Nc4ccccc4)cc3)ccc2n1 0.51 0.8385427502691923 0.2042868245292364 0.8385427502691923 0
34 O=C(Nc1ccccc1Nc1ncc2cc(-c3ccccc3Cl)ccc2n1)c1cccc(F)c1 0.55 0.8654919221317083 0.28884766458431904 0.8654919221317083 0
35 Cc1cccc(NC(=O)c2ccccc2F)c1Nc1ncc2cc(Nc3ccccc3)ccc2n1 0.54 0.8522231232395971 0.25758868793834416 0.8522231232395971 0
34 O=C(Nc1ccccc1Nc1ncc2cc(-c3ccccc3F)ccc2n1)c1cccc(F)c1 0.61 0.8657663588061448 0.3164839160094946 0.8657663588061448 0
34 Cc1ccccc1-c1ccc2nc(Nc3ccccc3NC(=O)c3cccc(F)c3)ncc2c1 0.58 0.8670434372832234 0.31243646501776584 0.8670434372832234 0
34 O=C(Nc1ccccc1Nc1ncc2cc(-c3ccc(Cl)cc3)ccc2n1)c1cccc(F)c1 0.56 0.8698258770656633 0.28884766458431904 0.8698258770656633 0
34 O=C(Nc1ccccc1Nc1ncc2cc(Nc3ccccc3)ccc2n1)c1ccc(F)cc1 0.55 0.8733558957136819 0.27544962655677424 0.8733558957136819 0
34 O=C(Nc1ccccc1Nc1ncc2cc(Nc3ccccc3)ccc2n1)c1ccccc1F 0.56 0.8693557418675282 0.27544962655677424 0.8693557418675282 0
34 C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1 0.76 0.8217698140810289 0.34297263045705784 0.8217698140810289 1
34 C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1 0.76 0.8217698140810289 0.34297263045705784 0.8217698140810289 0
30 O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12 0.45 0.827222562577731 0.37425065545818476 0.827222562577731 1
29 CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1 0.59 0.8180034754071256 0.4874373998840835 0.8180034754071256 1
29 CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1 0.59 0.8180034754071256 0.4874373998840835 0.8180034754071256 0
25 CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1 0.65 0.899019948117125 0.5458796961954645 0.899019948117125 1
25 CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1 0.65 0.899019948117125 0.5458796961954645 0.899019948117125 0
23 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.64 0.905573498882484 0.7157566198383034 0.905573498882484 1
26 COc1ccccc1Nc1nc(Nc2ccc(C(N)=O)cc2)ncc1F 0.7 0.8831492297454331 0.6288225737160542 0.8831492297454331 1
28 Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl 0.82 0.868132495037482 0.6537749561167919 0.868132495037482 1
23 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.64 0.905573498882484 0.7157566198383034 0.905573498882484 0
34 CN(c1ncccc1CNc1nc(Nc2ccc(C(=O)O)cc2)ncc1C(F)(F)F)S(C)(=O)=O 0.55 0.8163395698245173 0.42867395826615956 0.8163395698245173 0
34 CN(c1ncccc1CNc1nc(Nc2ccc3[nH]ccc3c2)ncc1C(F)(F)F)S(C)(=O)=O 0.56 0.7941307378189452 0.35611134966614083 0.7941307378189452 0
26 COc1ccccc1Nc1nc(Nc2ccc(C(N)=O)cc2)ncc1F 0.7 0.8831492297454331 0.6288225737160542 0.8831492297454331 0
33 CN(c1ncccc1CNc1nc(Nc2ccc(O)c(Cl)c2)ncc1C(F)(F)F)S(C)(=O)=O 0.57 0.8037039864087558 0.41456090158374653 0.8037039864087558 0
28 Fc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1Nc1ccccc1Cl 0.82 0.868132495037482 0.6537749561167919 0.868132495037482 0
34 COc1ccc(Nc2ncc(C(F)(F)F)c(NCc3cccnc3N(C)S(C)(=O)=O)n2)cc1Cl 0.56 0.8110793547707539 0.4558123426236465 0.8110793547707539 0
27 Fc1ccccc1CNc1nc(Nc2ccc(Br)cc2)ncc1C(F)(F)F 0.54 0.8628823155312679 0.4953080845425293 0.8628823155312679 0
28 NS(=O)(=O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1 0.59 0.8657614891203222 0.5936434956724047 0.8657614891203222 0
32 CN(c1ncccc1CNc1nc(Nc2ccc(Br)cc2)ncc1C(F)(F)F)S(C)(=O)=O 0.54 0.8158108942015393 0.46630827802154107 0.8158108942015393 0
32 Cc1ccc(Nc2nc(Nc3ccc(-c4ccccc4)nc3)ncc2C(F)(F)F)cc1C 0.53 0.8512253835583363 0.3669477107896922 0.8512253835583363 0
30 Fc1cccc(-c2ccc(Nc3nccc(NCc4cc(F)ccc4F)n3)cn2)c1 0.55 0.8498049188498976 0.45348811815767076 0.8498049188498976 0
26 FC(F)(F)c1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CC1 0.65 0.8565359241321272 0.8239506754324014 0.8565359241321272 0
31 COc1ccccc1Nc1nc(Nc2ccc(N3CCCC3)cc2)ncc1C(F)(F)F 0.7 0.8591238466274874 0.5325906619587584 0.8591238466274874 0
29 Fc1ccc(F)c(CNc2nc(Nc3ccc(N4CCCC4)cc3)ncc2Cl)c1 0.62 0.8580556070104621 0.5669330699089934 0.8580556070104621 0
27 COCCNc1nc(Nc2ccc(N3CCCC3)cc2)ncc1C(F)(F)F 0.64 0.8539009337551493 0.7096756996324958 0.8539009337551493 0
32 Fc1ccc(CNc2nc(Nc3ccc(N4CCCC4)cc3)ncc2C(F)(F)F)c(F)c1 0.64 0.8442356963224954 0.4710445479285485 0.8442356963224954 0
28 FC(F)(F)c1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CCCC1 0.65 0.8529995415711951 0.7343058506896041 0.8529995415711951 0
30 Cc1ccccc1Nc1nc(Nc2ccc(N3CCCC3)cc2)ncc1C(F)(F)F 0.69 0.8609997248458262 0.5461581357537286 0.8609997248458262 0
