size smiles gsk3b sa qed sa max_or_val 
24 O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.92 0.8982666635477461 0.6409946882736538 0.8982666635477461 1
24 O=C(O)c1ccccc1Nc1nccc(Nc2ccc(O)cc2)n1 0.83 0.8832537315522053 0.5333773891090566 0.8832537315522053 0
24 O=C(O)c1ccccc1Nc1ccnc(Nc2cccc(O)c2)n1 0.99 0.8767725721319154 0.5701763663392925 0.8767725721319154 0
22 Fc1ccc(Nc2nc(Nc3ccccc3)ncc2F)cc1 0.88 0.9033036280476254 0.7560428283782025 0.9033036280476254 0
23 Fc1ccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)cc1 0.86 0.8956042054893096 0.7497184266838454 0.8956042054893096 0
25 O=C(O)c1ccc(Nc2nc(Nc3cccc(Br)c3)ncc2F)cc1 0.85 0.8793314685216035 0.579021501192858 0.8793314685216035 0
24 O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.96 0.8976867304373781 0.6615168638387949 0.8976867304373781 0
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.9112579600126371 0.7549981290947186 0.9112579600126371 0
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1 0.89 0.881999940894301 0.644469381672002 0.881999940894301 0
28 Fc1cnc(Nc2ccc(Nc3ccccc3)cc2)nc1Nc1ccccc1 0.9 0.8937599278456376 0.39698327169547404 0.8937599278456376 0
24 O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.92 0.8982666635477461 0.6409946882736538 0.8982666635477461 0
27 COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC 0.75 0.8965071553816242 0.5410779165019278 0.8965071553816242 1
19 Fc1ccc(Nc2ncnc3ccccc23)cc1Cl 0.6 0.9073719666480139 0.7615270001294412 0.9073719666480139 1
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.8961438028034251 0.7869935859921958 0.8961438028034251 1
27 COc1ccc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cc1 0.68 0.889466806344099 0.4834285679273393 0.889466806344099 0
26 COc1cc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2cc1F 0.72 0.8956959361684551 0.552942917794335 0.8956959361684551 0
24 C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.55 0.8661594171709344 0.685165053759909 0.8661594171709344 0
30 CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1 0.62 0.8623299409542299 0.5737333346179045 0.8623299409542299 0
27 C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC 0.52 0.844629279094021 0.6219925843338082 0.844629279094021 0
29 COc1cc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2cc1OCCO 0.63 0.8824154712638558 0.48884872416819314 0.8824154712638558 0
27 COc1cc2ncnc(Nc3cccc(-c4ccccc4)c3)c2cc1OC 0.75 0.8965071553816242 0.5410779165019278 0.8965071553816242 0
19 Fc1ccc(Nc2ncnc3ccccc23)cc1Cl 0.6 0.9073719666480139 0.7615270001294412 0.9073719666480139 0
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.8961438028034251 0.7869935859921958 0.8961438028034251 0
35 COc1ccc(OCc2cc3c(Nc4ccc(-c5ccccc5)cc4)ncnc3cc2OC)cc1 0.64 0.8739717093954934 0.2783745004221873 0.8739717093954934 0
31 CCCCCC(=O)Nc1ccc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2c1 0.63 0.8897521103257598 0.3228655154149971 0.8897521103257598 0
29 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCc1ccccc1 0.81 0.8808704421752973 0.4388623162282893 0.8808704421752973 0
22 COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC 0.87 0.8896217026813249 0.7574940736488872 0.8896217026813249 0
24 COC(=O)c1cc2c(Nc3cccc(Br)c3)ncnc2cc1OC 0.62 0.8744367271584745 0.6831655752156769 0.8744367271584745 0
21 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1O 0.83 0.8826952387553999 0.7710996309094293 0.8826952387553999 0
29 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1C(=O)Nc1ccccc1 0.63 0.8860499293547844 0.4724421636336963 0.8860499293547844 0
21 Cc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1C 0.56 0.8834995716541396 0.7397486015041952 0.8834995716541396 0
33 COc1cc2ncnc(Nc3ccc(-c4ccccc4)cc3)c2cc1NCc1ccccc1 0.57 0.8801163010782135 0.3010581736863916 0.8801163010782135 0
31 Fc1ccc(Nc2ncnc3cc(-c4ccnc(Nc5ccccc5)n4)ccc23)cc1 0.81 0.8686121860360027 0.3877565759070847 0.8686121860360027 1
24 Clc1cccc(Nc2ncnc3cc(-c4ccccc4)ccc23)c1 0.72 0.9046949707375964 0.523423267045759 0.9046949707375964 1
23 c1ccc(Nc2ncnc3cc(-c4ccccc4)ccc23)cc1 0.7 0.9177031616056573 0.5753665542791143 0.9177031616056573 1
32 c1ccc(COc2ccc(Nc3ncnc4cc(Nc5ccccc5)ccc34)cc2)cc1 0.76 0.8904039303320754 0.30806944384253393 0.8904039303320754 1
26 Clc1ccc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2c1 0.7 0.9064116862078895 0.5018441797476008 0.9064116862078895 1
24 Clc1ccc(-c2ccc3c(Nc4ccccc4)ncnc3c2)cc1 0.68 0.9094327822218867 0.523423267045759 0.9094327822218867 0
34 COc1ccc(OCc2ccc(Nc3ncnc4cc(-c5cccc(F)c5)ccc34)cc2)cc1 0.65 0.8776022034059897 0.29601142695310934 0.8776022034059897 0
31 Fc1ccc(Nc2ncnc3cc(-c4ccnc(Nc5ccccc5)n4)ccc23)cc1 0.81 0.8686121860360027 0.3877565759070847 0.8686121860360027 0
25 Fc1ccc(Nc2ncnc3cc(-c4ccc(F)cc4)ccc23)cc1 0.7 0.9012103239513366 0.5513328414826646 0.9012103239513366 0
25 Nc1ccc2c(Nc3ccc(-c4ccc(F)cc4)cc3)ncnc2c1 0.67 0.8939574261641923 0.5315414342988314 0.8939574261641923 0
24 Fc1ccc(Nc2ncnc3cc(-c4ccncc4)ccc23)cc1 0.75 0.8888847865555812 0.6011128792072391 0.8888847865555812 0
25 Nc1ccc(Nc2ncnc3cc(-c4ccc(F)cc4)ccc23)cc1 0.7 0.891876920368618 0.5315414342988314 0.891876920368618 0
24 Clc1cccc(Nc2ncnc3cc(-c4ccccc4)ccc23)c1 0.72 0.9046949707375964 0.523423267045759 0.9046949707375964 0
28 CC(C)(C)Cc1ccc2c(Nc3ccc(-c4ccccc4)cc3)ncnc2c1 0.64 0.8797794086177289 0.43978418293961347 0.8797794086177289 0
23 c1ccc(Nc2ncnc3cc(-c4ccccc4)ccc23)cc1 0.7 0.9177031616056573 0.5753665542791143 0.9177031616056573 0
32 OCc1cccc(-c2ccc3c(Nc4ccc(-c5ccc(Cl)cc5)cc4)ncnc3c2)c1 0.66 0.8765844472442412 0.3152909619216749 0.8765844472442412 0
32 c1ccc(COc2ccc(Nc3ncnc4cc(Nc5ccccc5)ccc34)cc2)cc1 0.76 0.8904039303320754 0.30806944384253393 0.8904039303320754 0
29 NCCOc1ccc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2c1 0.72 0.8835347662233425 0.4700619318028659 0.8835347662233425 0
30 Clc1ccc2c(Nc3ccc(-c4ccccc4-c4ccccc4)cc3)ncnc2c1 0.64 0.8949226490081545 0.3378352461615271 0.8949226490081545 0
31 OCc1ccc2c(Nc3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ncnc2c1 0.66 0.8869541592801499 0.36678191989361286 0.8869541592801499 0
25 Oc1ccc2c(Nc3ccc(-c4ccc(Cl)cc4)cc3)ncnc2c1 0.69 0.8930619572495454 0.5206746132965212 0.8930619572495454 0
30 Fc1ccc(-c2ccc(Nc3ncnc4cc(-c5ccccc5)ccc34)cc2)cc1 0.68 0.8969020785673594 0.36411481089879444 0.8969020785673594 0
30 Clc1ccc(-c2ccc3c(Nc4ccc(-c5ccccc5)cc4)ncnc3c2)cc1 0.68 0.8973484052743603 0.3378352461615271 0.8973484052743603 0
26 Clc1ccc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2c1 0.7 0.9064116862078895 0.5018441797476008 0.9064116862078895 0
24 Clc1ccc2c(Nc3ccc(-c4ccccc4)cc3)ncnc2c1 0.67 0.9118962708459389 0.523423267045759 0.9118962708459389 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.9343604637649321 0.7626630429862935 0.9343604637649321 1
23 CC(C)(C)c1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.95 0.9020671425522472 0.7237113226326242 0.9020671425522472 1
31 CCc1ccc(-c2ccnc(Nc3ccc(C(=O)Nc4ccccc4Cl)cc3)n2)cc1 0.76 0.8934763406253747 0.3748920789405106 0.8934763406253747 0
24 CCCOc1ccc(-c2ccnc(Nc3cccc(C)c3)n2)cc1 0.8 0.9018476127434778 0.6954793796800134 0.9018476127434778 0
31 O=C(Nc1ccccc1Cl)c1ccc(-c2ccnc(Nc3ccc(O)c(Cl)c3)n2)cc1 0.77 0.8796460592463293 0.3169255231593908 0.8796460592463293 0
29 CC(C)(C)c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1 0.92 0.8967242883291434 0.42111924783669696 0.8967242883291434 0
27 COc1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1 0.84 0.913655726462442 0.50992270839388 0.913655726462442 0
25 NC(=O)c1ccc(-c2ccnc(Nc3cccc(C(=O)O)c3)n2)cc1 0.79 0.894589756712286 0.6599545556165769 0.894589756712286 0
25 COc1ccc(Nc2nccc(-c3ccccc3OC)n2)cc1OC 0.79 0.8998118284590055 0.7354679611653985 0.8998118284590055 0
26 Fc1ccc(-c2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)cc1 0.91 0.9129359619321651 0.5177528403902035 0.9129359619321651 0
27 Fc1ccc(-c2ccnc(Nc3ccc(-c4ccc(Cl)cc4)cc3)n2)cc1 0.88 0.9057795993933087 0.45147445353733595 0.9057795993933087 0
33 c1ccc(Nc2ccc(Nc3nccc(-c4ccc(Nc5ccccc5)cc4)n3)cc2)cc1 0.93 0.8992022470276532 0.25197178669456405 0.8992022470276532 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
23 CC(C)(C)c1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.95 0.9020671425522472 0.7237113226326242 0.9020671425522472 0
25 c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)cc1 0.93 0.9216650763222535 0.5345098560539518 0.9216650763222535 0
23 NC(=O)c1ccc(-c2ccnc(Nc3cccc(Cl)c3)n2)cc1 0.84 0.8998191239042281 0.7673781232936939 0.8998191239042281 0
26 c1ccc(Cc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2)cc1 0.85 0.9140526734257998 0.5239785020760955 0.9140526734257998 0
27 Oc1cccc(Nc2nccc(-c3ccc(Nc4ccccc4)cc3)n2)c1 0.88 0.8925468803085962 0.45139660254842345 0.8925468803085962 0
21 Cc1cccc(-c2ccnc(Nc3cccc(O)c3)n2)c1 0.83 0.895817151323706 0.7619384296338656 0.895817151323706 0
26 Oc1cccc(Nc2nccc(-c3ccc(-c4ccccc4)cc3)n2)c1 0.9 0.9011545433507467 0.5323295309486215 0.9011545433507467 0
28 Oc1cccc(Nc2nccc(-c3ccc(NCc4ccccc4)cc3)n2)c1 0.82 0.8905719760384088 0.436028813353877 0.8905719760384088 0
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.9243990417115412 0.7766543901704424 0.9243990417115412 0
21 COc1cccc(-c2ccnc(Nc3ccccc3)n2)c1 0.9 0.9192207391689651 0.7854290999210233 0.9192207391689651 0
20 Oc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.85 0.9157784419722973 0.7577672451598823 0.9157784419722973 0
17 O=C1Nc2ccccc2/C1=C/c1ccccc1 0.72 0.9130068926160065 0.7360920258682248 0.9130068926160065 1
18 O=C1Nc2ccccc2/C1=C/c1ccc(Cl)cc1 0.72 0.905189311641924 0.7711625838037873 0.905189311641924 1
17 O=C1Nc2ccccc2/C1=C/c1ccccc1 0.72 0.9130068926160065 0.7360920258682248 0.9130068926160065 0
17 O=C1Nc2ccccc2/C1=C\c1ccccc1 0.72 0.9130068926160065 0.7360920258682248 0.9130068926160065 0
18 O=C1Nc2ccccc2/C1=C/c1ccc(Cl)cc1 0.72 0.905189311641924 0.7711625838037873 0.905189311641924 0
18 O=C1Nc2ccccc2/C1=C/c1ccc(F)cc1 0.68 0.9044254063164802 0.7597916809283017 0.9044254063164802 0
27 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1Cc1ccccc1 0.83 0.8818805341547498 0.586175830728535 0.8818805341547498 1
27 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1Cc1ccccc1 0.83 0.8818805341547498 0.586175830728535 0.8818805341547498 0
35 O=c1cc(-c2ccnc(Nc3cccc(NCc4ccccc4)c3)n2)ccn1Cc1ccccc1 0.81 0.8580004262909952 0.31101475986556376 0.8580004262909952 0
38 O=c1cc(-c2ccnc(Nc3ccc(OCc4ccccc4)cc3)n2)ccn1CCc1ccc(Cl)c(F)c1 0.67 0.8387683067515448 0.23235848086851052 0.8387683067515448 0
29 C[C@H](c1ccccc1Cl)n1ccc(-c2ccnc(Nc3ccccc3)n2)cc1=O 0.78 0.7987823109742452 0.4909707157330147 0.7987823109742452 0
33 O=c1cc(-c2ccnc(Nc3ccnc(-c4ccccc4)c3)n2)ccn1Cc1ccccc1 0.81 0.8522547626166751 0.4020715268309008 0.8522547626166751 0
32 Cc1ccc([C@@H](CO)n2ccc(-c3ccnc(Nc4ccc(O)cc4)n3)cc2=O)cc1F 0.64 0.7712432540479014 0.40109486967039915 0.7712432540479014 0
30 COc1ccc(Nc2nccc(-c3ccn(Cc4ccc(Cl)cc4)c(=O)c3)n2)cc1 0.76 0.8683172088587392 0.4885963091099715 0.8683172088587392 0
31 COc1ccc(Cn2ccc(-c3ccnc(Nc4ccc(OC)cc4)n3)cc2=O)cc1 0.76 0.8683501867792207 0.4902745965767616 0.8683501867792207 0
28 CCCCOc1ccc(Nc2nccc(-c3ccn(CCO)c(=O)c3)n2)cn1 0.69 0.826569532074519 0.5493479285627214 0.826569532074519 0
36 CN(C)c1ccc(Nc2nccc(-c3ccn(Cc4ccccc4-c4ccccc4)c(=O)c3)n2)cn1 0.76 0.8277216886921117 0.3483461189738256 0.8277216886921117 0
34 CC(c1ccccc1)n1ccc(-c2ccnc(Nc3ccc(OCCN(C)C)cc3)n2)cc1=O 0.77 0.7866593908862564 0.39775977397078344 0.7866593908862564 0
29 O=c1cc(-c2ccnc(Nc3ccc(F)cc3)n2)ccn1Cc1ccc(Cl)cc1 0.74 0.8675374751423303 0.5123220752644075 0.8675374751423303 0
32 O=c1cc(-c2ccnc(Nc3ccc(Cl)cc3)n2)ccn1Cc1cc2ccc(Cl)cc2[nH]1 0.7 0.8278479233014716 0.34188022867315193 0.8278479233014716 0
23 O=c1cc(-c2ccnc(Nc3ccccc3)n2)ccn1CCO 0.8 0.863733774427834 0.7537600636329586 0.863733774427834 0
33 c1ccc(-c2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)cc2)cc1 0.51 0.7995407858326344 0.48536174091174716 0.7995407858326344 1
35 c1ccc(COc2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)cc2)cc1 0.55 0.7953239082204023 0.444381898286385 0.7953239082204023 1
34 Fc1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)c2)cc1 0.55 0.7889984508362073 0.4610219032058724 0.7889984508362073 0
33 c1ccc(-c2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)cc2)cc1 0.51 0.7995407858326344 0.48536174091174716 0.7995407858326344 0
35 c1ccc(COc2ccc(Nc3ncnc4cc5c(cc34)OCCOCCOCCO5)cc2)cc1 0.55 0.7953239082204023 0.444381898286385 0.7953239082204023 0
19 COc1ccc(Cc2cnc(N)nc2N)cc1OC 0.48 0.8819103173539118 0.8583914380649984 0.8819103173539118 1
20 O=C(Nc1cnccn1)Nc1ccnc2ccccc12 0.85 0.8846530182434835 0.746139464534418 0.8846530182434835 1
20 O=C(Nc1cnccn1)Nc1ccnc2ccccc12 0.85 0.8846530182434835 0.746139464534418 0.8846530182434835 0
17 c1ccc(Nc2ncnc3ccccc23)cc1 0.55 0.9346527327366704 0.7205120971213769 0.9346527327366704 1
17 c1ccc(Nc2ncnc3ccccc23)cc1 0.55 0.9346527327366704 0.7205120971213769 0.9346527327366704 0
26 O=C(/C=C/c1[nH]nc2cc(-c3ccccc3)ccc12)Nc1ccccc1 0.64 0.8707367611329645 0.5205557110021959 0.8707367611329645 1
25 C(=C\c1[nH]nc2cc(-c3ccncc3)ccc12)\COc1ccccc1 0.65 0.842891537860715 0.5769881196573488 0.842891537860715 1
30 C(=C/c1[nH]nc2cc(-c3ccc(-c4ccncc4)cc3)ccc12)\Cc1ccccc1 0.7 0.8416686972171242 0.3715229790133096 0.8416686972171242 1
24 Fc1ccc(/C=C/c2[nH]nc3cc(-c4ccncc4)ccc23)cc1 0.61 0.8491530422435551 0.5819149770214016 0.8491530422435551 0
26 O=C(/C=C/c1[nH]nc2cc(-c3ccccc3)ccc12)Nc1ccccc1 0.64 0.8707367611329645 0.5205557110021959 0.8707367611329645 0
25 C(=C\c1[nH]nc2cc(-c3ccncc3)ccc12)\COc1ccccc1 0.65 0.842891537860715 0.5769881196573488 0.842891537860715 0
30 Fc1ccc(-c2ccc(/C=C\c3[nH]nc4cc(-c5ccncc5)ccc34)cc2)cc1 0.61 0.848527834833565 0.37485059261511455 0.848527834833565 0
28 O=C(/C=C/c1[nH]nc2cc(-c3ccc(Cl)cc3)ccc12)Nc1cccc(Cl)c1 0.59 0.8531680126063329 0.3958649976558951 0.8531680126063329 0
27 NC(=O)Nc1ccc2c(/C=C/c3ccccc3-c3ccccc3)[nH]nc2c1 0.59 0.8470208846902901 0.48732759961487915 0.8470208846902901 0
30 C(=C/c1[nH]nc2cc(-c3ccc(-c4ccncc4)cc3)ccc12)\Cc1ccccc1 0.7 0.8416686972171242 0.3715229790133096 0.8416686972171242 0
26 CCCC(=O)Nc1ccc(-c2ccc3c(/C=C/C(=O)O)[nH]nc3c2)cc1 0.61 0.8475203316165347 0.5847222430630272 0.8475203316165347 0
28 CCCCOc1ccc(/C=C/c2[nH]nc3cc(-c4ccncc4)ccc23)cc1 0.59 0.8445456553711241 0.4080587786146156 0.8445456553711241 0
36 Fc1ccc(-c2ccc(/C=C/c3[nH]nc4cc(-c5ccc(-c6ccncc6)cc5)ccc34)cc2)cc1 0.61 0.8404273393031827 0.27717548258991337 0.8404273393031827 0
29 C(=C/c1[nH]nc2cc(-c3cccnc3)ccc12)\c1ccc(-c2ccccc2)cc1 0.58 0.8560127688141758 0.3925361895499918 0.8560127688141758 0
29 C(=C/c1[nH]nc2cc(-c3ccncc3)ccc12)\c1ccc(-c2ccccc2)cc1 0.58 0.8554506114313286 0.3925361895499918 0.8554506114313286 0
31 C(=C/c1[nH]nc2cc(-c3ccncc3)ccc12)\c1ccc(OCc2ccccc2)cc1 0.57 0.8520650144605002 0.35809991766747246 0.8520650144605002 0
35 CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4 0.77 0.5607049273584147 0.4058424794083466 0.5607049273584147 1
35 CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4 0.77 0.5607049273584147 0.4058424794083466 0.5607049273584147 0
34 O=C(O)c1ccc(Nc2ncc3c(=O)n(-c4ccccc4)c4nc5ccccc5n4c3n2)cc1 0.71 0.8441292181690044 0.41852751430782864 0.8441292181690044 1
31 O=c1c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc2n1-c1ccccc1 0.58 0.8557727211530596 0.4752062215610157 0.8557727211530596 1
34 O=C(O)c1ccc(Nc2ncc3c(=O)n(-c4ccccc4)c4nc5ccccc5n4c3n2)cc1 0.71 0.8441292181690044 0.41852751430782864 0.8441292181690044 0
37 CNC(=O)c1ccc(Nc2ncc3c(=O)n(-c4cccc(OC)c4)c4nc5ccccc5n4c3n2)cc1 0.55 0.8285067537370399 0.3778771386609978 0.8285067537370399 0
35 O=C(O)c1ccc(Nc2ncc3c(=O)n(-c4cccc(Cl)c4)c4nc5ccccc5n4c3n2)cc1 0.66 0.8339742604347646 0.37472090986915646 0.8339742604347646 0
36 COc1ccc(Nc2ncc3c(=O)n(-c4cc(Cl)ccc4OC)c4nc5ccccc5n4c3n2)cc1 0.52 0.8314058011181474 0.3572412312512129 0.8314058011181474 0
31 O=c1c2cnc(Nc3ccccc3)nc2n2c3ccccc3nc2n1-c1ccccc1 0.58 0.8557727211530596 0.4752062215610157 0.8557727211530596 0
35 Cc1ccc(-n2c(=O)c3cnc(Nc4ccc(C(N)=O)cc4)nc3n3c4ccccc4nc23)cc1 0.54 0.8359628362154198 0.41272998873648736 0.8359628362154198 0
34 NC(=O)c1ccc(Nc2ncc3c(=O)n(-c4ccccc4)c4nc5ccccc5n4c3n2)cc1 0.65 0.8412027224425087 0.4272332705914058 0.8412027224425087 0
35 Cc1ccccc1-n1c(=O)c2cnc(Nc3ccc(C(=O)O)cc3)nc2n2c3ccccc3nc12 0.55 0.836827116489601 0.40067510056305516 0.836827116489601 0
35 NC(=O)c1ccc(Nc2ncc3c(=O)n(-c4cccc(Cl)c4)c4nc5ccccc5n4c3n2)cc1 0.61 0.8311057151186946 0.3912135977120173 0.8311057151186946 0
36 COc1cccc(-n2c(=O)c3cnc(Nc4ccc(C(=O)O)cc4)nc3n3c4ccccc4nc23)c1 0.61 0.833289085141816 0.3806621818110364 0.833289085141816 0
29 Cn1c(=O)c2cnc(Nc3ccc(C(N)=O)cc3)nc2n2c3ccccc3nc12 0.64 0.8397028266582842 0.489874788655311 0.8397028266582842 0
30 CCn1c(=O)c2cnc(Nc3ccc(C(N)=O)cc3)nc2n2c3ccccc3nc12 0.58 0.8387700289603165 0.4789198678113795 0.8387700289603165 0
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.9119033694419176 0.7375147342077332 0.9119033694419176 1
24 O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.92 0.8982666635477461 0.6409946882736538 0.8982666635477461 1
31 CCCOc1ccc(Nc2ncc(Cl)c(Nc3ccccc3OCCC(C)C)n2)cc1 0.74 0.8615499486153873 0.3402145931112716 0.8615499486153873 0
26 CS(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(Br)cc2)ncc1Cl 0.81 0.8648843477928797 0.578064595627859 0.8648843477928797 0
24 NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.9 0.8887620927562188 0.65845859482982 0.8887620927562188 0
29 Clc1cnc(Nc2ccc(Nc3ccccc3)cc2)nc1Nc1ccccc1I 0.84 0.8685512178701907 0.24318684811270544 0.8685512178701907 0
24 O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.92 0.8982666635477461 0.6409946882736538 0.8982666635477461 0
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.9119033694419176 0.7375147342077332 0.9119033694419176 0
26 CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.78 0.8809720987683021 0.5940645621808116 0.8809720987683021 0
25 FC(F)(F)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.86 0.8775854230178114 0.6290079166478177 0.8775854230178114 0
33 O=C(Nc1ccccc1)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(=O)O)n2)cc1 0.77 0.8787137479922017 0.28529617357331266 0.8787137479922017 0
31 O=C(Nc1ccccc1)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.8 0.8864854004544342 0.34683942492647973 0.8864854004544342 0
27 O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1 0.66 0.7855391880009035 0.48753390702796573 0.7855391880009035 1
27 O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1 0.66 0.7855391880009035 0.48753390702796573 0.7855391880009035 0
22 c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1 0.83 0.8947096813693037 0.5877632623255664 0.8947096813693037 1
29 Fc1cccc(-c2ccc(Nc3nccc(-c4c[nH]c5ccccc45)n3)cc2)c1 0.86 0.8754422796401582 0.39167420845366197 0.8754422796401582 1
32 CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CC(O)C3)cc2OC)ncc1Cl 0.77 0.834072797853443 0.43048907670720116 0.834072797853443 0
30 COc1cccc(-c2ccnc(Nc3ccc(N4CCN(C)CC4)cc3OC)n2)c1 0.73 0.867246828664221 0.6714770052567944 0.867246828664221 0
30 Clc1ccc(-c2ccc(Nc3nccc(-c4c[nH]c5ccccc45)n3)cc2)cc1Cl 0.85 0.8692624423608694 0.31299968492480246 0.8692624423608694 0
30 COc1cc(-c2ccccc2)ccc1Nc1nccc(-c2c[nH]c3ccccc23)n1 0.74 0.8729236861732369 0.38245953097750834 0.8729236861732369 0
29 NC1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4F)n3)cc2)CC1 0.78 0.8546944348492901 0.5641251988240358 0.8546944348492901 0
32 NC(=O)c1ccccc1Nc1nc(Nc2cccc(CNc3ccccc3)c2)ncc1Cl 0.73 0.8659652103155329 0.2925978837945309 0.8659652103155329 0
26 O=C(O)c1ccc(Nc2ncc(Cl)c(-c3c[nH]c4ccccc34)n2)cc1 0.61 0.8676603815125848 0.4870669083055018 0.8676603815125848 0
32 NC(=O)C1CCN(c2ccc(Nc3nccc(Nc4ccccc4C(=O)O)n3)cc2)CC1 0.85 0.8555428796074378 0.4465544065919971 0.8555428796074378 0
22 c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1 0.83 0.8947096813693037 0.5877632623255664 0.8947096813693037 0
31 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)cc2)CC1 0.86 0.8579974853483172 0.542552351390608 0.8579974853483172 0
32 CNC(=O)c1ccccc1Nc1nc(Nc2cccc(-c3cccc(Cl)c3)c2)ncc1Cl 0.76 0.8618504046910499 0.31232509224372873 0.8618504046910499 0
25 COC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.79 0.889752426749604 0.661074578294436 0.889752426749604 0
31 COc1cc(-c2ccccc2F)ccc1Nc1nccc(-c2c[nH]c3ccccc23)n1 0.74 0.8616131416021755 0.3629746798874365 0.8616131416021755 0
28 CNC(=O)c1ccccc1Nc1nc(Nc2cccc(C(=O)O)c2)ncc1Cl 0.67 0.8690004599839278 0.500978050428436 0.8690004599839278 0
25 NC(=O)c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1 0.78 0.8785694388090816 0.5338994387297966 0.8785694388090816 0
