size smiles gsk3b qed sa qed sa max_or_val 
27 O=C(O)c1cccc(-c2cccc3cnc(Nc4cccc(F)c4)nc23)c1 0.71 0.543215652418002 0.8750936308016927 0.543215652418002 0.8750936308016927 0
27 O=C(O)c1cccc(-c2cccc3cnc(Nc4ccc(F)cc4)nc23)c1 0.75 0.543215652418002 0.8805855440166828 0.543215652418002 0.8805855440166828 0
30 Fc1cccc(-c2cccc3cnc(Nc4cccc(N5CCNCC5)c4)nc23)c1 0.55 0.5257504306975315 0.8496858296477396 0.5257504306975315 0.8496858296477396 0
31 Fc1cccc(-c2cccc3cnc(Nc4ccc(N5CCNCC5)c(F)c4)nc23)c1 0.52 0.5029366179368182 0.8426616623122347 0.5029366179368182 0.8426616623122347 0
27 NC(=O)c1cccc(-c2cccc3cnc(Nc4ccccc4F)nc23)c1 0.53 0.5705228499108765 0.872209409894395 0.5705228499108765 0.872209409894395 0
27 COc1ccc(Nc2ncc3cccc(-c4cccc(F)c4)c3n2)cc1F 0.57 0.5325098004265862 0.8724240055551442 0.5325098004265862 0.8724240055551442 0
28 CC(=O)COc1cccc(-c2cccc3cnc(Nc4ccccc4)nc23)c1 0.57 0.5175924809988521 0.8707491929736919 0.5175924809988521 0.8707491929736919 0
26 OCc1cccc(-c2cccc3cnc(Nc4ccc(F)cc4)nc23)c1 0.66 0.564145215072253 0.8770230616745283 0.564145215072253 0.8770230616745283 0
27 Cc1ncc(Cl)c2nc(NC3CCN(C)CC3)nc(Nc3ccccc3)c12 0.48 0.7032542752192678 0.8288281475669785 0.7032542752192678 0.8288281475669785 1
22 Nc1nccc2nc(NC3CC3)nc(Nc3ccccc3)c12 0.62 0.6848826143327404 0.856016608816856 0.6848826143327404 0.856016608816856 1
25 Oc1ncc(Cl)c2ncnc(Nc3ccc(-c4ccccc4)cc3)c12 0.67 0.5564342013837964 0.8498073734771532 0.5564342013837964 0.8498073734771532 1
25 Nc1ncc(Cl)c2ncnc(Nc3ccc(-c4ccccc4)cc3)c12 0.58 0.5627694244052183 0.8645915673654567 0.5627694244052183 0.8645915673654567 1
28 Nc1nccc2nc(NC3CC3)nc(Nc3ccc(-c4ccccc4)cc3)c12 0.63 0.4773065478156891 0.8581097933489266 0.4773065478156891 0.8581097933489266 1
22 Nc1nccc2nc(NC3CC3)nc(Nc3ccccc3)c12 0.62 0.6848826143327404 0.856016608816856 0.6848826143327404 0.856016608816856 0
25 Nc1ncc(Cl)c2nc(NC3CCCC3)nc(Nc3ccccc3)c12 0.59 0.6447488184159985 0.839944570526679 0.6447488184159985 0.839944570526679 0
23 Nc1nccc2nc(NC3CC3)nc(NCc3ccccc3)c12 0.51 0.6714812646859045 0.8558694805127938 0.6714812646859045 0.8558694805127938 0
25 Oc1ncc(Cl)c2ncnc(Nc3ccc(-c4ccccc4)cc3)c12 0.67 0.5564342013837964 0.8498073734771532 0.5564342013837964 0.8498073734771532 0
25 Nc1ncc(Cl)c2ncnc(Nc3ccc(-c4ccccc4)cc3)c12 0.58 0.5627694244052183 0.8645915673654567 0.5627694244052183 0.8645915673654567 0
37 Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1 0.77 0.38941616262964607 0.852037803874165 0.38941616262964607 0.852037803874165 1
22 COc1cccc(-c2ccnc(Nc3cccc(F)c3)n2)c1 0.88 0.7889554290234893 0.9043243011245483 0.7889554290234893 0.9043243011245483 1
20 Clc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.7657023045039479 0.9250723142017626 0.7657023045039479 0.9250723142017626 1
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 1
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 1
23 CS(=O)(=O)c1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.88 0.7966994243525549 0.9003839257690301 0.7966994243525549 0.9003839257690301 1
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.91 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 1
22 COc1cccc(Nc2nccc(-c3ccc(F)cc3)n2)c1 0.87 0.7889554290234893 0.9111690126630099 0.7889554290234893 0.9111690126630099 1
21 COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.7854290999210233 0.9268716076553175 0.7854290999210233 0.9268716076553175 1
22 CN(C)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1 0.84 0.798607804338851 0.8846779068937791 0.798607804338851 0.8846779068937791 1
20 Clc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.95 0.7657023045039479 0.9193708800427013 0.7657023045039479 0.9193708800427013 1
24 COc1cccc(Nc2nccc(-c3ccc(C(N)=O)cc3)n2)c1 0.8 0.7539807811994778 0.9007832744730526 0.7539807811994778 0.9007832744730526 0
28 O=C(Nc1ccc(-c2ccnc(Nc3ccc(Cl)cc3)n2)cc1)[C@@H]1CCNC1 0.72 0.6081121323631927 0.8254837902636611 0.6081121323631927 0.8254837902636611 0
22 CNc1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1 0.87 0.740153420483596 0.8947079549707022 0.740153420483596 0.8947079549707022 0
24 COCc1ccc(Nc2nccc(-c3ccc(CN)cc3)n2)cc1 0.84 0.7270978365985238 0.8910153050511703 0.7270978365985238 0.8910153050511703 0
22 Cc1cc(C)cc(Nc2nccc(-c3cccc(Cl)c3)n2)c1 0.88 0.7260773869421602 0.8916126672722895 0.7260773869421602 0.8916126672722895 0
21 Fc1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1 0.91 0.7837517154076079 0.9159177818407301 0.7837517154076079 0.9159177818407301 0
22 COc1cccc(-c2ccnc(Nc3cccc(F)c3)n2)c1 0.88 0.7889554290234893 0.9043243011245483 0.7889554290234893 0.9043243011245483 0
20 Clc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.7657023045039479 0.9250723142017626 0.7657023045039479 0.9250723142017626 0
22 NC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.82 0.7736673533089602 0.9133038684322405 0.7736673533089602 0.9133038684322405 0
19 c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.95 0.7626630429862935 0.9343604637649321 0.7626630429862935 0.9343604637649321 0
22 COc1ccc(-c2ccnc(Nc3cccc(F)c3)n2)cc1 0.83 0.7889554290234893 0.9107178107399331 0.7889554290234893 0.9107178107399331 0
20 Fc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.92 0.7766543901704424 0.9243990417115412 0.7766543901704424 0.9243990417115412 0
23 CS(=O)(=O)c1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.88 0.7966994243525549 0.9003839257690301 0.7966994243525549 0.9003839257690301 0
24 CS(=O)(=O)c1ccc(-c2ccnc(Nc3cccc(Cl)c3)n2)cc1 0.85 0.7633264420807495 0.8927324285159407 0.7633264420807495 0.8927324285159407 0
22 COc1cccc(Nc2nccc(-c3ccc(F)cc3)n2)c1 0.87 0.7889554290234893 0.9111690126630099 0.7889554290234893 0.9111690126630099 0
21 COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.86 0.7854290999210233 0.9268716076553175 0.7854290999210233 0.9268716076553175 0
22 CN(C)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1 0.84 0.798607804338851 0.8846779068937791 0.798607804338851 0.8846779068937791 0
27 O=C(Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)[C@H]1CCNC1 0.74 0.6503586302373465 0.8317597655910605 0.6503586302373465 0.8317597655910605 0
20 Clc1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.95 0.7657023045039479 0.9193708800427013 0.7657023045039479 0.9193708800427013 0
24 CCc1cccc(Nc2nccc(-c3ccc(C(=O)O)cc3)n2)c1 0.8 0.7387247638485321 0.8998158274273447 0.7387247638485321 0.8998158274273447 0
22 COc1ccc(-c2ccnc(Nc3cccc(Cl)c3)n2)cc1 0.86 0.7675950970340711 0.9117574742014717 0.7675950970340711 0.9117574742014717 0
26 O=C(Nc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1)C1CNC1 0.77 0.6623236644163436 0.8847346001360664 0.6623236644163436 0.8847346001360664 0
21 Nc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.86 0.7193208138942571 0.9047482988646895 0.7193208138942571 0.9047482988646895 0
30 COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4cccc(O)c4)ncc3c2)c1Cl 0.61 0.3908170075428989 0.8305250873629261 0.3908170075428989 0.8305250873629261 1
29 COc1cc(OC)c(Cl)c(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1Cl 0.6 0.40227162146830014 0.8481132066397485 0.40227162146830014 0.8481132066397485 1
27 COc1ccc(Cl)c(-c2ccc3nc(Nc4ccccc4)ncc3c2)c1Cl 0.56 0.436336985525047 0.8666492521034679 0.436336985525047 0.8666492521034679 1
21 CCc1cccc(Nc2ncnc3ccc(C#N)cc23)c1 0.62 0.7885667650869758 0.8810817162669594 0.7885667650869758 0.8810817162669594 1
22 Fc1cc2c(Nc3ccccc3)ncnc2cc1OC(F)F 0.63 0.787585482484038 0.8743166965763189 0.787585482484038 0.8743166965763189 1
21 CCOc1ccc2c(Nc3ccc(Cl)cc3)ncnc2c1 0.56 0.7741463045679903 0.9046279962165181 0.7741463045679903 0.9046279962165181 1
18 Clc1ccc2c(Nc3ccccc3)ncnc2c1 0.64 0.7513610327046691 0.9182364088843042 0.7513610327046691 0.9182364088843042 1
21 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1O 0.83 0.7710996309094293 0.8826952387553999 0.7710996309094293 0.8826952387553999 1
19 CCc1cccc(Nc2ncnc3ccccc23)c1 0.6 0.763722527882066 0.9142053982164455 0.763722527882066 0.9142053982164455 1
19 Fc1ccc2c(Nc3cccc(Br)c3)ncnc2c1 0.71 0.7664224007333673 0.8930539246899721 0.7664224007333673 0.8930539246899721 1
31 COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1 0.83 0.517854527865434 0.8514047166937507 0.517854527865434 0.8514047166937507 1
21 CCc1cccc(Nc2ncnc3ccc(C#N)cc23)c1 0.62 0.7885667650869758 0.8810817162669594 0.7885667650869758 0.8810817162669594 0
22 Fc1cc2c(Nc3ccccc3)ncnc2cc1OC(F)F 0.63 0.787585482484038 0.8743166965763189 0.787585482484038 0.8743166965763189 0
21 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1O 0.83 0.7710996309094293 0.8826952387553999 0.7710996309094293 0.8826952387553999 0
21 CCOc1ccc2c(Nc3ccc(Cl)cc3)ncnc2c1 0.56 0.7741463045679903 0.9046279962165181 0.7741463045679903 0.9046279962165181 0
27 CCc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCOC 0.61 0.5401625590059733 0.8533376969919126 0.5401625590059733 0.8533376969919126 0
18 Clc1ccc2c(Nc3ccccc3)ncnc2c1 0.64 0.7513610327046691 0.9182364088843042 0.7513610327046691 0.9182364088843042 0
19 CCc1cccc(Nc2ncnc3ccccc23)c1 0.6 0.763722527882066 0.9142053982164455 0.763722527882066 0.9142053982164455 0
21 COc1cc2ncnc(Nc3cccc(F)c3)c2cc1N 0.62 0.722919242007945 0.8763362643964255 0.722919242007945 0.8763362643964255 0
19 Fc1ccc2c(Nc3cccc(Br)c3)ncnc2c1 0.71 0.7664224007333673 0.8930539246899721 0.7664224007333673 0.8930539246899721 0
31 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1 0.83 0.517854527865434 0.8514047166937507 0.517854527865434 0.8514047166937507 0
31 COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1 0.83 0.517854527865434 0.8514047166937507 0.517854527865434 0.8514047166937507 0
30 O=c1cc(N2CCOCC2)oc2c(-c3cccc4c3sc3ccccc34)cccc12 0.33 0.37425065545818476 0.827222562577731 0.37425065545818476 0.827222562577731 1
29 CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1 0.69 0.4874373998840835 0.8180034754071256 0.4874373998840835 0.8180034754071256 1
25 CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1 0.67 0.5458796961954645 0.899019948117125 0.5458796961954645 0.899019948117125 1
25 CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1 0.67 0.5458796961954645 0.899019948117125 0.5458796961954645 0.899019948117125 0
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 1
22 Fc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.88 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 1
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 1
21 CCCNc1nc(Nc2ccccc2)ncc1C(F)(F)F 0.77 0.8732509742624188 0.8770317750439703 0.8732509742624188 0.8770317750439703 1
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.7549981290947186 0.9112579600126371 0.7549981290947186 0.9112579600126371 1
21 Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.92 0.7549981290947186 0.9112579600126371 0.7549981290947186 0.9112579600126371 0
27 COc1ccccc1Nc1nc(Nc2cccc(S(C)(=O)=O)c2)ncc1Cl 0.83 0.6401129582123173 0.8715013438713489 0.6401129582123173 0.8715013438713489 0
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 0
24 FC(F)(F)c1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.9 0.7079918511962292 0.8906601975499756 0.7079918511962292 0.8906601975499756 0
26 FC(F)(F)c1cnc(Nc2ccccc2)nc1NCCc1ccccc1 0.76 0.6584364786179525 0.8842287917689949 0.6584364786179525 0.8842287917689949 0
22 Fc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1 0.88 0.7560428283782025 0.9033036280476254 0.7560428283782025 0.9033036280476254 0
28 CS(=O)(=O)c1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)c1 0.81 0.6516653371790943 0.8625267751163774 0.6516653371790943 0.8625267751163774 0
23 COc1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cn1 0.81 0.7511036284769842 0.8749365298813357 0.7511036284769842 0.8749365298813357 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1F 0.89 0.7560428283782025 0.8981137242014715 0.7560428283782025 0.8981137242014715 0
21 CCCNc1nc(Nc2ccccc2)ncc1C(F)(F)F 0.77 0.8732509742624188 0.8770317750439703 0.8732509742624188 0.8770317750439703 0
24 COc1ccccc1CNc1nc(Nc2ccccc2)ncc1F 0.77 0.7180596061026427 0.8935684918643569 0.7180596061026427 0.8935684918643569 0
25 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1C(F)(F)F 0.89 0.6425615143693084 0.8787080665714408 0.6425615143693084 0.8787080665714408 0
25 Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1 0.5 0.7761388978158189 0.8464379319597666 0.7761388978158189 0.8464379319597666 1
24 O=C(O)c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.92 0.6409946882736537 0.8982666635477461 0.6409946882736537 0.8982666635477461 1
18 Clc1cnc(NC2CC2)nc1Nc1ccccc1 0.79 0.8840999065348907 0.8904899033579005 0.8840999065348907 0.8904899033579005 1
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 1
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.86 0.7289143504246572 0.8987389645860868 0.7289143504246572 0.8987389645860868 0
24 O=C(O)c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.92 0.6409946882736537 0.8982666635477461 0.6409946882736537 0.8982666635477461 0
24 COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(Br)cc2)n1 0.66 0.5959122389235071 0.8872559612066089 0.5959122389235071 0.8872559612066089 0
26 CS(=O)(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.79 0.6370879262239928 0.8759718082776006 0.6370879262239928 0.8759718082776006 0
18 Clc1cnc(NC2CC2)nc1Nc1ccccc1 0.79 0.8840999065348907 0.8904899033579005 0.8840999065348907 0.8904899033579005 0
22 Clc1cccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)c1 0.75 0.6836106088762764 0.8982752626630099 0.6836106088762764 0.8982752626630099 0
22 Fc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.8 0.7289143504246572 0.9039288684322406 0.7289143504246572 0.9039288684322406 0
21 NC(=O)c1ccc2c(c1)C(=Cc1ccc(Cl)cc1)C(=O)N2 0.74 0.8367462990839921 0.8824273421886899 0.8367462990839921 0.8824273421886899 1
20 O=C1Nc2ccc(Cl)cc2C1=Cc1c(Cl)cccc1Cl 0.84 0.723034374155678 0.8672048994131614 0.723034374155678 0.8672048994131614 1
21 O=C1Nc2ccc(Cl)cc2C1=Cc1cc(Cl)c(O)c(Cl)c1 0.89 0.7294151339709047 0.8530873430878491 0.7294151339709047 0.8530873430878491 1
19 O=C1Nc2ccc(Cl)cc2C1=Cc1ccc(O)cc1 0.8 0.7796214509803435 0.8817774678135151 0.7796214509803435 0.8817774678135151 1
23 COc1cc(C=C2C(=O)Nc3ccc(Cl)cc32)cc(OC)c1O 0.78 0.8438871512388328 0.8651362859088904 0.8438871512388328 0.8651362859088904 1
21 O=C1Nc2ccc(Cl)cc2C1=Cc1cc(Cl)c(O)c(Cl)c1 0.89 0.7294151339709047 0.8530873430878491 0.7294151339709047 0.8530873430878491 0
20 O=C1Nc2ccc(Cl)cc2C1=Cc1c(Cl)cccc1Cl 0.84 0.723034374155678 0.8672048994131614 0.723034374155678 0.8672048994131614 0
21 NC(=O)c1ccc2c(c1)C(=Cc1ccc(Cl)cc1)C(=O)N2 0.74 0.8367462990839921 0.8824273421886899 0.8367462990839921 0.8824273421886899 0
22 COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1 0.83 0.7074976845545722 0.866558435739933 0.7074976845545722 0.866558435739933 0
24 CCNC(=O)c1ccc2c(c1)C(=Cc1cc(Cl)cc(Cl)c1)C(=O)N2 0.77 0.8039521846137959 0.8586619247001777 0.8039521846137959 0.8586619247001777 0
19 O=C1Nc2ccc(Cl)cc2C1=Cc1ccc(O)cc1 0.8 0.7796214509803435 0.8817774678135151 0.7796214509803435 0.8817774678135151 0
23 COc1cc(C=C2C(=O)Nc3ccc(Cl)cc32)cc(OC)c1O 0.78 0.8438871512388328 0.8651362859088904 0.8438871512388328 0.8651362859088904 0
39 Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1 0.71 0.30878428664193475 0.832098496805265 0.30878428664193475 0.832098496805265 1
32 COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC 0.79 0.38787036915829415 0.8453124503377106 0.38787036915829415 0.8453124503377106 1
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.7869935859921958 0.8961438028034251 0.7869935859921958 0.8961438028034251 1
20 COc1cccc(Nc2ncnc3ccc(F)cc23)c1 0.64 0.789890647808287 0.9052362938807629 0.789890647808287 0.9052362938807629 1
19 Fc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.75 0.7615270001294412 0.9028368617529091 0.7615270001294412 0.9028368617529091 1
27 COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C1CC1 0.51 0.6736748042114302 0.8671064046000938 0.6736748042114302 0.8671064046000938 0
22 COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC 0.9 0.7869935859921958 0.8961438028034251 0.7869935859921958 0.8961438028034251 0
27 C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC 0.52 0.6219925843338082 0.844629279094021 0.6219925843338082 0.844629279094021 0
23 CCC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.7 0.7464994757227922 0.891683459568564 0.7464994757227922 0.891683459568564 0
20 Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1 0.64 0.7516816776300479 0.8836081864769747 0.7516816776300479 0.8836081864769747 0
20 COc1cccc(Nc2ncnc3ccc(F)cc23)c1 0.64 0.789890647808287 0.9052362938807629 0.789890647808287 0.9052362938807629 0
26 CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(F)c3)c2c1 0.63 0.710692504340509 0.8751729303691336 0.710692504340509 0.8751729303691336 0
22 CCCc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1 0.61 0.7259299137316765 0.884377990837613 0.7259299137316765 0.884377990837613 0
20 Fc1ccc(Nc2ncnc3ccc(Cl)cc23)cc1Cl 0.68 0.7373249540500048 0.8938670258831825 0.7373249540500048 0.8938670258831825 0
25 O=C(Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C1CC1 0.65 0.7211581653432005 0.8816183590958178 0.7211581653432005 0.8816183590958178 0
24 CCCC(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.69 0.7019718940891009 0.8904677783749477 0.7019718940891009 0.8904677783749477 0
19 Fc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1 0.75 0.7615270001294412 0.9028368617529091 0.7615270001294412 0.9028368617529091 0
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.73 0.5003390334672705 0.8372342061500712 0.5003390334672705 0.8372342061500712 1
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.73 0.5003390334672705 0.8372342061500712 0.5003390334672705 0.8372342061500712 0
24 NC(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.92 0.65845859482982 0.8940677783749478 0.65845859482982 0.8940677783749478 1
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 1
31 CN1CCN(c2ccc(Nc3nc(Nc4cccc(C(N)=O)c4)ncc3Cl)cc2)CC1 0.78 0.542552351390608 0.8584401819775306 0.542552351390608 0.8584401819775306 0
26 COc1cc(C(N)=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2)n1 0.7 0.6115541273044517 0.8788361320323352 0.6115541273044517 0.8788361320323352 0
32 COc1ccccc1Nc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)ncc1Cl 0.82 0.5766896864130038 0.86220057191513 0.5766896864130038 0.86220057191513 0
24 NC(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.92 0.65845859482982 0.8940677783749478 0.65845859482982 0.8940677783749478 0
25 O=C(O)c1ccc(Nc2ncc(Cl)c(Nc3ccc(Cl)cc3)n2)cc1 0.88 0.5838078667733789 0.8913379690633152 0.5838078667733789 0.8913379690633152 0
25 CS(=O)(=O)c1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1 0.81 0.7012588687181117 0.8871823894316793 0.7012588687181117 0.8871823894316793 0
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)CC1 0.78 0.5940587349729627 0.8675708084756637 0.5940587349729627 0.8675708084756637 0
27 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccc(C(=O)O)cc3)n2)cc1 0.91 0.5126050604154713 0.8812691576365312 0.5126050604154713 0.8812691576365312 0
26 COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(C(N)=O)cc2)n1 0.7 0.6115541273044517 0.883228231824435 0.6115541273044517 0.883228231824435 0
26 COc1ccccc1Nc1nc(Nc2ccc(C(N)=O)cc2)ncc1Cl 0.84 0.6115541273044518 0.8836899781861813 0.6115541273044518 0.8836899781861813 0
25 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccc(Br)cc3)n2)cc1 0.84 0.5679413218271954 0.8814452280015599 0.5679413218271954 0.8814452280015599 0
26 CS(=O)(=O)c1ccc(Nc2nc(Nc3ccc(Br)cc3)ncc2Cl)cc1 0.79 0.5780645956278591 0.8748841370447236 0.5780645956278591 0.8748841370447236 0
27 COc1cc(S(C)(=O)=O)ccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.78 0.6401129582123173 0.8709802912397699 0.6401129582123173 0.8709802912397699 0
23 COc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.7157566198383035 0.9007112715575699 0.7157566198383035 0.9007112715575699 0
26 CS(=O)(=O)c1ccc(Nc2nc(Nc3cccc(Br)c3)ncc2Cl)cc1 0.79 0.5780645956278588 0.8694076354641127 0.5780645956278588 0.8694076354641127 0
25 FC(F)(F)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1 0.77 0.6290079166478177 0.8851286516201949 0.6290079166478177 0.8851286516201949 0
26 COc1ccccc1Nc1nc(Nc2ccc(C(=O)O)cc2)ncc1Cl 0.83 0.5939841933681541 0.8876051549013582 0.5939841933681541 0.8876051549013582 0
26 COc1ccccc1Nc1nc(Nc2ccc(N(C)C)cc2)ncc1Cl 0.74 0.6567510961696098 0.8781105603067635 0.6567510961696098 0.8781105603067635 0
29 COc1ccc(Nc2ncc(Cl)c(Nc3ccc(S(C)(=O)=O)cc3OC)n2)cc1 0.71 0.5739889590940594 0.8655918368300254 0.5739889590940594 0.8655918368300254 0
21 Clc1cnc(Nc2ccccc2)nc1Nc1ccccc1 0.89 0.7375147342077332 0.9119033694419176 0.7375147342077332 0.9119033694419176 0
24 CN(C)C(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.79 0.7984704065897164 0.9055779233024841 0.7984704065897164 0.9055779233024841 1
22 COc1ccc(-c2ccnc(Nc3ccc(F)cc3)n2)cc1 0.84 0.7889554290234893 0.9174110799707024 0.7889554290234893 0.9174110799707024 1
23 CS(=O)(=O)c1cccc(Nc2nccc(-c3ccccc3)n2)c1 0.88 0.7966994243525549 0.9003839257690301 0.7966994243525549 0.9003839257690301 1
22 COc1ccc(-c2ccnc(Nc3cccc(F)c3)n2)cn1 0.87 0.7989513081836566 0.8801788684322407 0.7989513081836566 0.8801788684322407 1
20 Cn1cccc1-c1ccnc(Nc2ccc(Cl)cc2)n1 0.89 0.7935590249411513 0.8765431904324869 0.7935590249411513 0.8765431904324869 1
21 COc1cccc(Nc2nccc(-c3cccn3C)n2)c1 0.93 0.796835816902816 0.8731924350563668 0.796835816902816 0.8731924350563668 1
22 COc1ccc(Nc2nccc(-c3cccn3C)n2)cc1F 0.87 0.802051323583129 0.8635635830232052 0.802051323583129 0.8635635830232052 1
22 COc1cccc(-c2ccnc(Nc3cccc(F)c3)n2)c1 0.88 0.7889554290234893 0.9043243011245483 0.7889554290234893 0.9043243011245483 1
