size smiles gsk3b jnk3 qed sa qed sa max_or_val 
21 COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.69 0.52 0.7854290999210233 0.9169602109619528 0.7854290999210233 0.9169602109619528 1
16 COc1ccc(Nc2nccc(Cl)n2)cc1 0.59 0.39 0.8314242336728819 0.8987550676495795 0.8314242336728819 0.8987550676495795 1
21 COc1ccc(Nc2nccc(-c3cccnc3)n2)cc1 0.6 0.51 0.7931604228731318 0.89351281642101 0.7931604228731318 0.89351281642101 0
21 COc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.69 0.52 0.7854290999210233 0.9169602109619528 0.7854290999210233 0.9169602109619528 0
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.71 0.6 0.7766543901704422 0.9162165872695525 0.7766543901704422 0.9162165872695525 1
21 COc1ccc(-c2ccnc(Nc3ccccc3)n2)cc1 0.73 0.46 0.7854290999210233 0.9159090943366426 0.7854290999210233 0.9159090943366426 1
24 CN(C)c1ccc(Nc2nccc(-c3ccc(Cl)c(Cl)c3)n2)cc1 0.74 0.49 0.6899120505089081 0.8737934893825275 0.6899120505089081 0.8737934893825275 1
21 O=C(O)c1ccc(Nc2nccc(-c3cccs3)n2)cc1 0.8 0.29 0.7685415432915818 0.8811771291574539 0.7685415432915818 0.8811771291574539 1
21 Fc1ccc(Nc2nccc(-c3ccc(Cl)s3)n2)cc1F 0.8 0.44 0.7461192443052452 0.8561284574466508 0.7461192443052452 0.8561284574466508 1
20 Clc1ccc(Nc2nccc(-c3ccc(Cl)s3)n2)cc1 0.79 0.49 0.7149517902758865 0.8727214247465115 0.7149517902758865 0.8727214247465115 1
20 Fc1ccc(Nc2nccc(-c3ccccc3)n2)cc1 0.71 0.6 0.7766543901704422 0.9162165872695525 0.7766543901704422 0.9162165872695525 0
28 CN1CCN(c2ccc(Nc3nccc(-c4cc(Cl)cc(Cl)c4)n3)cc2)CC1 0.68 0.57 0.6549461077907468 0.852770200122851 0.6549461077907468 0.852770200122851 0
29 CN1CCN(C(=O)c2ccc(Nc3nccc(-c4cccc(F)c4)n3)cc2)CC1 0.63 0.52 0.7385460952457391 0.8649305623563885 0.7385460952457391 0.8649305623563885 0
23 NC(=O)c1ccc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc1 0.7 0.51 0.7673781232936939 0.8947210217231469 0.7673781232936939 0.8947210217231469 0
19 CNc1nc(Nc2ccc(OC)c(F)c2)ncc1F 0.67 0.48 0.8902029694852104 0.8629257496361762 0.8902029694852104 0.8629257496361762 1
21 COc1ccccc1Nc1ncc(Cl)c(NC2CCC2)n1 0.6 0.52 0.8784606016743177 0.8686256369338304 0.8784606016743177 0.8686256369338304 1
19 CCNc1nc(Nc2ccc(OC)cc2)ncc1Cl 0.6 0.41 0.8785802433108137 0.880533474196731 0.8785802433108137 0.880533474196731 1
18 CCNc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.61 0.48 0.8913296604892182 0.8771870432513545 0.8913296604892182 0.8771870432513545 1
21 CNc1nc(Nc2ccc(C(=O)N(C)C)cc2)ncc1Cl 0.57 0.48 0.9084147102348015 0.8622868217260498 0.9084147102348015 0.8622868217260498 1
18 CCNc1nc(Nc2ccc(Cl)cc2)ncc1F 0.64 0.43 0.8899741750415956 0.8776307838245069 0.8899741750415956 0.8776307838245069 1
21 COc1ccccc1Nc1ncc(Cl)c(NC2CCC2)n1 0.6 0.52 0.8784606016743177 0.8686256369338304 0.8784606016743177 0.8686256369338304 0
29 N#Cc1cnc2cnc(NCc3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1 0.51 0.52 0.4839998624213619 0.8129593169351431 0.4839998624213619 0.8129593169351431 1
30 Cc1ccc(C(=O)Nc2cncc(Nc3nccc(-c4cccnc4)n3)c2)cc1F 0.56 0.49 0.5165585235952627 0.8370711663982442 0.5165585235952627 0.8370711663982442 1
21 CC(C)c1nc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1 0.59 0.43 0.7726697885127097 0.8570317907799843 0.7726697885127097 0.8570317907799843 1
24 Fc1ccc(-c2[nH]c(-c3ccncc3)nc2-c2ccncc2)cc1 0.66 0.46 0.6114945976805125 0.8570385056338817 0.6114945976805125 0.8570385056338817 1
24 Fc1ccc(-c2[nH]c(-c3ccccc3)nc2-c2ccncc2)cc1 0.59 0.4 0.5812741803203268 0.8779448978332317 0.5812741803203268 0.8779448978332317 1
27 NC(=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1 0.48 0.41 0.5772064839589821 0.8590809302690658 0.5772064839589821 0.8590809302690658 1
23 N#Cc1ccc(Nc2nccc(Nc3ccc(F)cc3)n2)cc1 0.55 0.47 0.76252875328904 0.8741303979190904 0.76252875328904 0.8741303979190904 1
22 N#Cc1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1 0.69 0.41 0.7623999337357802 0.8820828554651714 0.7623999337357802 0.8820828554651714 1
23 N#Cc1ccc(Nc2ccnc(Nc3cccc(F)c3)n2)cc1 0.67 0.43 0.76252875328904 0.8677368273105943 0.76252875328904 0.8677368273105943 1
24 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(Br)cc3)ncc21 0.46 0.34 0.7424149800970016 0.8335048048786255 0.7424149800970016 0.8335048048786255 1
24 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(F)cc3)ncc21 0.43 0.39 0.8025519758328366 0.8389097101183134 0.8025519758328366 0.8389097101183134 1
24 Cn1c(=O)n(C2CCCC2)c2nc(Nc3cccc(F)c3)ncc21 0.5 0.34 0.8025519758328366 0.8327014603970202 0.8025519758328366 0.8327014603970202 1
26 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(C(N)=O)cc3)ncc21 0.47 0.36 0.747330294793337 0.8309986783741221 0.747330294793337 0.8309986783741221 1
26 Cn1c(=O)n(C2CCCC2)c2nc(Nc3ccc(C(=O)O)cc3)ncc21 0.5 0.3 0.7475635175307658 0.8349138550892989 0.7475635175307658 0.8349138550892989 1
34 Cn1c(Nc2ccc(CCN)cc2)nc2cc(Oc3ccnc(-c4ncc(C#N)[nH]4)c3)ccc21 0.29 0.22 0.3374657940363946 0.7736544868222303 0.3374657940363946 0.7736544868222303 1
22 COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC 0.51 0.52 0.7983836473287707 0.8913438942554409 0.7983836473287707 0.8913438942554409 1
23 COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1 0.53 0.52 0.7788137840520667 0.8925156604177855 0.7788137840520667 0.8925156604177855 1
21 COc1cc2ncnc(Nc3ccccc3)c2cc1OC 0.59 0.45 0.7940400286227499 0.8999622489556882 0.7940400286227499 0.8999622489556882 1
22 COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC 0.51 0.56 0.7574940736488872 0.8854242361357829 0.7574940736488872 0.8854242361357829 1
21 COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1F 0.59 0.5 0.7884417662414381 0.8835256369338305 0.7884417662414381 0.8835256369338305 1
22 COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC 0.51 0.52 0.7983836473287707 0.8913438942554409 0.7983836473287707 0.8913438942554409 0
23 COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1 0.53 0.52 0.7788137840520667 0.8925156604177855 0.7788137840520667 0.8925156604177855 0
22 COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC 0.51 0.56 0.7574940736488872 0.8854242361357829 0.7574940736488872 0.8854242361357829 0
29 CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C 0.56 0.69 0.6263032743124629 0.8018331814040075 0.6263032743124629 0.8018331814040075 1
27 Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C 0.55 0.66 0.7081579472551803 0.808667395432454 0.7081579472551803 0.808667395432454 1
29 CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C 0.56 0.69 0.6263032743124629 0.8018331814040075 0.6263032743124629 0.8018331814040075 0
27 Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C 0.55 0.66 0.7081579472551803 0.808667395432454 0.7081579472551803 0.808667395432454 0
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4Br)n3)cc2)CC1 0.49 0.55 0.5497832503483369 0.8372741520999782 0.5497832503483369 0.8372741520999782 1
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(O)c4)n3)cc2)CC1 0.52 0.54 0.6535860238371934 0.8354122473380736 0.6535860238371934 0.8354122473380736 1
30 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccc(F)cc4F)n3)cc2)CC1 0.51 0.54 0.6318466874550415 0.8347562033073389 0.6318466874550415 0.8347562033073389 1
30 COc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1 0.42 0.61 0.6264438751532351 0.8428250125520902 0.6264438751532351 0.8428250125520902 1
28 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccccc4)n3)cc2)CC1 0.48 0.55 0.6898327821232597 0.8547440680495644 0.6898327821232597 0.8547440680495644 1
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4cccc(O)c4)n3)cc2)CC1 0.52 0.54 0.6535860238371934 0.8354122473380736 0.6535860238371934 0.8354122473380736 0
30 CN1CCN(c2ccc(Nc3ncc(Cl)c(Oc4ccc(F)cc4F)n3)cc2)CC1 0.51 0.54 0.6318466874550415 0.8347562033073389 0.6318466874550415 0.8347562033073389 0
32 COc1ccc(C(=O)Nc2ccc(C)c(Nc3nccc(-c4cncnc4)n3)c2)cc1F 0.47 0.42 0.4678179525351597 0.8339749152093415 0.4678179525351597 0.8339749152093415 1
37 CN1CCC(Oc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cncnc5)n4)c3)cc2O)CC1 0.53 0.4 0.3458064226493933 0.7976435412871743 0.3458064226493933 0.7976435412871743 1
34 Cc1ccc(NC(=O)c2ccc(C)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cnccn2)n1 0.51 0.4 0.4014824658738874 0.8156129804119738 0.4014824658738874 0.8156129804119738 1
37 Cc1ccc(NC(=O)c2ccc(CN(C)C)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cnccn2)n1 0.52 0.37 0.3496343468394016 0.7960465546555723 0.3496343468394016 0.7960465546555723 1
31 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)cc2)CC1 0.75 0.65 0.542552351390608 0.8414785996272384 0.542552351390608 0.8414785996272384 1
31 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(N)=O)n3)cc2)CC1 0.75 0.65 0.542552351390608 0.8414785996272384 0.542552351390608 0.8414785996272384 0
31 CN1C(=O)C(F)(F)CN(C2CCCC2)c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc21 0.44 0.37 0.7669995850783302 0.7769569699112525 0.7669995850783302 0.7769569699112525 1
30 CN(C)c1ccc(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)cc1 0.42 0.34 0.821014478830806 0.7882993841574965 0.821014478830806 0.7882993841574965 1
32 CN1C(=O)C(F)(F)CN(C2CCCC2)c2nc(Nc3ccc(NS(C)(=O)=O)cc3)ncc21 0.47 0.33 0.6976180296908842 0.7832823275576186 0.6976180296908842 0.7832823275576186 1
35 COc1cc(C(=O)NC2CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C 0.45 0.33 0.6449555375612763 0.7780347480209032 0.6449555375612763 0.7780347480209032 1
30 CN1C(=O)C(F)(F)CN(C2CCCC2)c2nc(Nc3ccc(C(N)=O)cc3)ncc21 0.42 0.36 0.7941961742546382 0.793214585622698 0.7941961742546382 0.793214585622698 1
24 NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.62 0.65845859482982 0.8769340133513123 0.65845859482982 0.8769340133513123 1
24 NC(=O)c1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.84 0.62 0.65845859482982 0.8769340133513123 0.65845859482982 0.8769340133513123 0
27 CN1CC(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4Cl)n3)cc2)C1 0.59 0.53 0.60887987778574 0.8424863197513786 0.60887987778574 0.8424863197513786 0
27 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)ccc1S(C)(=O)=O 0.54 0.54 0.6021782892109554 0.8430216324386913 0.6021782892109554 0.8430216324386913 0
26 Cc1cccc(-c2nc(C(C)(C)C)[nH]c2-c2ccc3nccnc3c2)n1 0.32 0.32 0.5732849170135444 0.8060999257753697 0.5732849170135444 0.8060999257753697 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.68 0.6981404318925082 0.8812354626266747 0.6981404318925082 0.8812354626266747 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.62 0.6 0.6475748445711507 0.8817951058819702 0.6475748445711507 0.8817951058819702 1
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccc(OC)cc3)n2)cc1 0.59 0.54 0.6705335092272477 0.886623040304653 0.6705335092272477 0.886623040304653 1
22 Clc1cnc(Nc2ccccc2)nc1Nc1ccc(Br)cc1 0.75 0.54 0.6425655982513738 0.8875584508793727 0.6425655982513738 0.8875584508793727 1
26 NC(=O)c1cnc(Nc2ccc(F)cc2F)nc1Nc1ccc(Br)cc1 0.62 0.59 0.5781224307611417 0.854202554431423 0.5781224307611417 0.854202554431423 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.59 0.68 0.6981404318925082 0.8812354626266747 0.6981404318925082 0.8812354626266747 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.62 0.6 0.6475748445711507 0.8817951058819702 0.6475748445711507 0.8817951058819702 0
22 Clc1cnc(Nc2ccccc2)nc1Nc1ccc(Br)cc1 0.75 0.54 0.6425655982513738 0.8875584508793727 0.6425655982513738 0.8875584508793727 0
25 COc1ccc(Nc2ncc(Cl)c(Nc3ccc(OC)cc3)n2)cc1 0.59 0.54 0.6705335092272477 0.886623040304653 0.6705335092272477 0.886623040304653 0
29 c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCC5)cc4)cnc23)ccn1 0.54 0.57 0.5032942369589793 0.8343006394057758 0.5032942369589793 0.8343006394057758 1
29 c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCC5)cc4)cnc23)ccn1 0.54 0.57 0.5032942369589793 0.8343006394057758 0.5032942369589793 0.8343006394057758 0
