size smiles jnk3 qed qed sa max_or_val 
33 CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4C#N)n3)cc2F)CC1 0.65 0.5794675758067718 0.5794675758067718 0.8350444483109202 0
32 CC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(F)c4F)n3)cc2)CC1 0.67 0.5834538788220475 0.5834538788220475 0.8471178603123515 0
27 Fc1cccc(Nc2nc(Nc3ccc(N4CCC4)cc3)ncc2Cl)c1F 0.73 0.6371081268009364 0.6371081268009364 0.8622693653235811 0
27 CN(C)c1ccc(Nc2ncc(Cl)c(Nc3cccc(F)c3C#N)n2)cc1 0.73 0.6659853147643522 0.6659853147643522 0.8463881859766121 0
27 CN(C)C(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.82 0.6782383251340269 0.6782383251340269 0.8747843398227659 0
29 CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4cccc(F)c4)n3)cc2)CC1 0.71 0.6427560768620995 0.6427560768620995 0.8659656802705354 0
23 [O-]c1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.82 0.7607055891279426 0.7607055891279426 0.8239401029252073 0
24 c1cc(-c2ccoc2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.8 0.7948442672893568 0.7948442672893568 0.8563354576763227 1
21 CNc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1 0.67 0.8967628893904829 0.8967628893904829 0.8750281833376994 1
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.9 0.7888969157517117 0.7888969157517117 0.8970544096555868 1
25 c1cc(N2CCOCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.65 0.9110057499517984 0.9110057499517984 0.8686002558094328 1
23 C1=NC(c2ccc(Nc3nccc(N4CCCC4)n3)cc2)=NC1 0.63 0.9428119954920414 0.9428119954920414 0.8111301404239405 1
22 c1cc(N2CCC2)nc(Nc2ccc(N3CCCC3)cc2)n1 0.64 0.9390068488345139 0.9390068488345139 0.887218535592004 1
24 c1cc(-c2ccoc2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.8 0.7948442672893568 0.7948442672893568 0.8563354576763227 0
21 CNc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1 0.67 0.8967628893904829 0.8967628893904829 0.8750281833376994 0
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1 0.9 0.7888969157517117 0.7888969157517117 0.8970544096555868 0
25 c1cc(N2CCOCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.65 0.9110057499517984 0.9110057499517984 0.8686002558094328 0
22 c1cc(N2CCC2)nc(Nc2ccc(N3CCCC3)cc2)n1 0.64 0.9390068488345139 0.9390068488345139 0.887218535592004 0
23 C1=NC(c2ccc(Nc3nccc(N4CCCC4)n3)cc2)=NC1 0.63 0.9428119954920414 0.9428119954920414 0.8111301404239405 0
22 C1=NC(c2ccc(Nc3nccc(N4CCC4)n3)cc2)=NC1 0.63 0.9384244663235434 0.9384244663235434 0.8083394823375661 0
22 c1cc(N2CCCC2)nc(Nc2ccc(N3CCC3)cc2)n1 0.64 0.9390068488345139 0.9390068488345139 0.887218535592004 0
23 CC(C)Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1F 0.7 0.7483778729078024 0.7483778729078024 0.8506888208739252 1
23 Fc1ccc(Nc2ncc(F)c(Nc3cccc(F)c3)n2)cc1 0.69 0.7497184266838454 0.7497184266838454 0.8891137625988671 1
24 CC(C)(C)Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1F 0.78 0.7481393020943544 0.7481393020943544 0.8415367271584747 1
27 CN(C)c1cccc(Nc2nc(Nc3ccc(N4CC4)cc3)ncc2F)c1 0.76 0.6452795024720285 0.6452795024720285 0.8659758588300746 0
27 [C-]#[N+]c1ccc(Nc2ncc(F)c(Nc3cccc(C(=O)NC)c3)n2)cc1 0.67 0.597415090597082 0.597415090597082 0.836494140548356 0
26 Fc1cnc(Nc2ccc(-n3nccn3)cc2)nc1Nc1ccccc1 0.73 0.5731104067304871 0.5731104067304871 0.852220077816281 0
23 CC(C)Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1F 0.7 0.7483778729078024 0.7483778729078024 0.8506888208739252 0
30 C#Cc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2F)c1 0.64 0.6328137208515202 0.6328137208515202 0.8418609754369886 0
23 Fc1ccc(Nc2ncc(F)c(Nc3cccc(F)c3)n2)cc1 0.69 0.7497184266838454 0.7497184266838454 0.8891137625988671 0
25 O=C([O-])c1ccc(Nc2ncc(F)c(Nc3cccc(Cl)c3)n2)cc1 0.72 0.7288208632206279 0.7288208632206279 0.8397293016743661 0
25 Nc1cccc(Nc2nc(Nc3ccc(C(=O)[O-])cc3)ncc2F)c1 0.69 0.6096307351037203 0.6096307351037203 0.8296677632128276 0
24 CC(C)(C)Nc1nc(Nc2ccc(-n3cccc3)cc2)ncc1F 0.78 0.7481393020943544 0.7481393020943544 0.8415367271584747 0
26 Fc1cnc(Nc2ccc(-n3cccc3)cc2)nc1Nc1ncccn1 0.75 0.5731104067304871 0.5731104067304871 0.8396610368572399 0
26 Fc1cnc(Nc2ccc(-n3cccc3)cc2)nc1Nc1cccnc1 0.76 0.5641986472829318 0.5641986472829318 0.8510654324616357 0
26 Fc1cnc(Nc2ccc(-n3cccc3)cc2)nc1Nc1ccnnc1 0.73 0.5731104067304871 0.5731104067304871 0.824190107786311 0
28 O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl 0.48 0.4261443688183634 0.4261443688183634 0.8053568377833437 1
23 N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F 0.64 0.37055423436063634 0.37055423436063634 0.7484050075771911 1
22 CCc1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.64 0.8024872596102298 0.8024872596102298 0.8323147429743654 1
25 CCc1c2cc(-c3ccnc(NC4CCNCC4)n3)ccc2nn1C 0.65 0.7667003005373875 0.7667003005373875 0.8128750236352145 1
28 CCN[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(CC)c4c3)n2)CC1 0.65 0.6802906755515058 0.6802906755515058 0.8138861512578048 1
26 CCc1c2cc(-c3ccnc(NC4CCC(O)CC4)n3)ccc2nn1C 0.63 0.7541119182047671 0.7541119182047671 0.8161676635638668 0
22 CCc1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.64 0.8024872596102298 0.8024872596102298 0.8323147429743654 0
27 CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@H](N)CC4)n3)ccc2nn1C 0.53 0.7350297833982004 0.7350297833982004 0.8042152194694351 0
25 CCc1c2cc(-c3ccnc(NC4CCNCC4)n3)ccc2nn1C 0.65 0.7667003005373875 0.7667003005373875 0.8128750236352145 0
28 CCN[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(CC)c4c3)n2)CC1 0.65 0.6802906755515058 0.6802906755515058 0.8138861512578048 0
22 O=c1ccc2cnc(Nc3ccccc3F)nc2n1C1CC1 0.59 0.8068424369552883 0.8068424369552883 0.860585316844939 1
25 CC(C)n1c(=O)ccc2cnc(Nc3ccc(N4CCC4)cc3)nc21 0.64 0.7922400300683857 0.7922400300683857 0.8532439278932176 1
22 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CC1 0.56 0.8068424369552883 0.8068424369552883 0.8663999688595911 1
22 O=c1ccc2cnc(Nc3ccccc3F)nc2n1C1CC1 0.59 0.8068424369552883 0.8068424369552883 0.860585316844939 0
28 O=c1ccc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2n1C1CCC1 0.6 0.753286146399412 0.753286146399412 0.8464912192401085 0
25 CC(C)n1c(=O)ccc2cnc(Nc3ccc(N4CCC4)cc3)nc21 0.64 0.7922400300683857 0.7922400300683857 0.8532439278932176 0
22 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CC1 0.56 0.8068424369552883 0.8068424369552883 0.8663999688595911 0
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.62 0.7596018160441489 0.7596018160441489 0.852995360832264 0
26 N#Cc1cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]c1=O 0.62 0.7425849357573482 0.7425849357573482 0.8339888511482122 0
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(F)cc23)c1 0.63 0.5508649563512898 0.5508649563512898 0.842612896835074 1
26 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1 0.69 0.5209687742410436 0.5209687742410436 0.8499172020254052 1
26 C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCOC)cc23)c1 0.69 0.5209687742410436 0.5209687742410436 0.8499172020254052 0
27 C#COc1cc2c(Nc3cccc(C#C)c3)ncnc2cc1OCCOC 0.65 0.5155045261390513 0.5155045261390513 0.801196786620233 0
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(F)cc23)c1 0.63 0.5508649563512898 0.5508649563512898 0.842612896835074 0
26 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1 0.69 0.5209687742410436 0.5209687742410436 0.8499172020254052 0
23 Fc1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1F 0.5 0.7707875182363093 0.7707875182363093 0.8432202894053938 1
22 Fc1ccccc1Nc1ncnc2cnc(NC3CC3)nc12 0.53 0.7707553961783623 0.7707553961783623 0.8517324742014714 1
23 N#Cc1ncc2ncnc(Nc3ccc(F)c(C(F)F)c3)c2n1 0.46 0.7985730160855068 0.7985730160855068 0.7965681646071151 1
24 Fc1ccc(Nc2ncnc3cnc(NC4CCCC4)nc23)cc1 0.52 0.7626615666573906 0.7626615666573906 0.8553218396433385 0
22 Fc1ccccc1Nc1ncnc2cnc(NC3CC3)nc12 0.53 0.7707553961783623 0.7707553961783623 0.8517324742014714 0
24 CSc1nc(-c2ccnc(NC3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.89 0.6679350831089811 0.6679350831089811 0.840202895431804 1
28 CSc1nc(-c2ccnc(N[C@H]3CC[C@H](O)CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.78 0.5427021394062704 0.5427021394062704 0.8219180600897137 0
24 CSc1nc(-c2ccnc(NC3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.89 0.6679350831089811 0.6679350831089811 0.840202895431804 0
27 CSc1nc(-c2ccnc(NC3CCNCC3)c2)c(-c2ccc(F)cc2)[nH]1 0.87 0.5774372165753907 0.5774372165753907 0.8194995604449152 0
27 CSc1nc(-c2ccnc(NCC3CCCO3)c2)c(-c2ccc(F)cc2)[nH]1 0.8 0.6087714404181978 0.6087714404181978 0.7794624238189084 0
27 CSc1nc(-c2ccnc(NC3CCCNC3)c2)c(-c2ccc(F)cc2)[nH]1 0.8 0.5774372165753907 0.5774372165753907 0.771263202786776 0
27 CSc1nc(-c2ccnc(N[C@H]3CCCNC3)c2)c(-c2ccc(F)cc2)[nH]1 0.8 0.5774372165753907 0.5774372165753907 0.771263202786776 0
25 CSc1nc(-c2ccnc(NCC(C)C)c2)c(-c2ccc(F)cc2)[nH]1 0.8 0.6057106556614221 0.6057106556614221 0.8362369939820583 0
25 CSc1nc(-c2ccnc(NCC(F)F)c2)c(-c2ccc(F)cc2)[nH]1 0.8 0.623951213709986 0.623951213709986 0.815653895390509 0
24 CSc1nc(-c2ccnc(NCCF)c2)c(-c2ccc(F)cc2)[nH]1 0.8 0.650467908798554 0.650467908798554 0.8212274216302432 0
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.65 0.52897265155875 0.52897265155875 0.8965055337027109 1
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.65 0.52897265155875 0.52897265155875 0.8965055337027109 0
20 Fc1ccc(Nc2cc(NC3COC3)ncn2)cc1Cl 0.44 0.9078751466829567 0.9078751466829567 0.8391677006470152 1
23 FC(F)(F)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1 0.7 0.7824496648091361 0.7824496648091361 0.8825743686594729 1
20 Fc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1 0.6 0.8695055926349973 0.8695055926349973 0.8642459778262737 1
25 c1ccc(-c2nccc(Nc3ccc(N4CCOCC4)cc3)n2)nc1 0.63 0.7913650761487765 0.7913650761487765 0.8695165635017406 1
20 Fc1cccc(-c2cc(Nc3ccccc3)ncn2)c1 0.52 0.7766543901704422 0.7766543901704422 0.9064754432760781 0
23 N#Cc1ccc(Nc2cc(-c3cccc(C#N)c3)ncn2)cc1 0.53 0.7974363248997642 0.7974363248997642 0.865873154450796 0
25 CNc1ccc(Nc2cc(-c3cccc(C(F)(F)F)c3)ncn2)cc1 0.52 0.7031872793143958 0.7031872793143958 0.869672313592026 0
25 c1ncc(-c2cc(Nc3ccc(N4CCNCC4)cc3)ncn2)cn1 0.59 0.7566115693328213 0.7566115693328213 0.8413294865786636 0
23 NC(=O)c1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.58 0.77565064862791 0.77565064862791 0.8898261169112212 0
25 Fc1ccc(Nc2cc(-c3cccc(C4=NCCN4)c3)ncn2)cc1 0.54 0.7682908164929477 0.7682908164929477 0.8448498164469933 0
29 N#Cc1ccc(Nc2cc(-c3cccc(C(=O)N4CC(F)(F)C4)c3)ncn2)cc1 0.51 0.7305777306449271 0.7305777306449271 0.8335140497871976 0
22 O=C(O)c1cccc(-c2cc(Nc3ccccc3)ncn2)c1 0.52 0.768033999138487 0.768033999138487 0.9018295895860869 0
23 FC(F)(F)c1ccc(Nc2nccc(-c3cccnc3)n2)cc1 0.7 0.7824496648091361 0.7824496648091361 0.8825743686594729 0
26 O=S1(=O)NCCN1c1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.58 0.7399301914364254 0.7399301914364254 0.8253463410267547 0
20 Fc1cc(Nc2ccc(N3CCOCC3)cc2)ncn1 0.6 0.8695055926349973 0.8695055926349973 0.8642459778262737 0
25 c1ccc(-c2nccc(Nc3ccc(N4CCOCC4)cc3)n2)nc1 0.63 0.7913650761487765 0.7913650761487765 0.8695165635017406 0
37 Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1 0.73 0.3463330582394302 0.3463330582394302 0.8310406813670421 1
35 N#Cc1ccccc1OC(=O)N(c1ccnc(Nc2ccc(C(N)=O)cc2)n1)c1ccccc1F 0.51 0.4199378059173442 0.4199378059173442 0.8247104203738354 1
34 O=C([O-])c1ccc(Nc2nccc(N(C(=O)Oc3ccccc3F)c3ccccc3F)n2)cc1 0.5 0.4585695973657323 0.4585695973657323 0.806288011494808 1
31 CC(C)(C)OC(=O)N(c1ccnc(Nc2ccc(C(=O)[O-])cc2)n1)c1ccccc1F 0.48 0.6650303384932988 0.6650303384932988 0.8060627965983423 1
32 O=C(Oc1ccccc1F)N(c1ccnc(Nc2ccc([O-])cc2)n1)c1ccccc1F 0.49 0.48105856911526595 0.48105856911526595 0.7963866923164679 1
28 Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4n[nH]c(N)c34)cc2)c1 0.46 0.4098564168765686 0.4098564168765686 0.8606792258067126 1
14 O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2 0.73 0.5289547551768387 0.5289547551768387 0.846802627230788 1
14 O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2 0.73 0.5289547551768387 0.5289547551768387 0.846802627230788 0
25 Fc1ccc(Cl)cc1-c1nc(Nc2ccncc2)c2nccnc2n1 0.37 0.5998369578834515 0.5998369578834515 0.8368552133085547 1
25 CC(C)c1ccccc1Nc1nc(N[C@@H]2COCC[C@@H]2N)ncc1F 0.56 0.7723503762542749 0.7723503762542749 0.741517147643822 1
23 NC(=O)c1cnc(N[C@H]2CCNC2)nc1Nc1cccc(F)c1 0.57 0.6611930419396926 0.6611930419396926 0.7957366537088372 1
25 NC(=O)c1ccc(N[C@H]2CCCC[C@H]2N)nc1Nc1cccc(Cl)c1 0.74 0.6552329824100205 0.6552329824100205 0.7697522505690659 1
29 NC(=O)c1cnc(NC2CCC(O)CC2)nc1Nc1cccc(OC(F)(F)F)c1 0.6 0.5764119126848275 0.5764119126848275 0.8276820552535771 0
25 NC(=O)c1cnc(N[C@@H]2CCCC[C@H]2O)nc1Nc1ccccc1Cl 0.51 0.6508155993985176 0.6508155993985176 0.7728536590197701 0
27 CN(C)c1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)cnc2C(N)=O)c1 0.7 0.6145783901817786 0.6145783901817786 0.7383385597444375 0
25 CC(C)c1ccccc1Nc1nc(N[C@@H]2COCC[C@@H]2N)ncc1F 0.56 0.7723503762542749 0.7723503762542749 0.741517147643822 0
23 NC(=O)c1cnc(N[C@H]2CCNC2)nc1Nc1cccc(F)c1 0.57 0.6611930419396926 0.6611930419396926 0.7957366537088372 0
25 NC(=O)c1ccc(N[C@H]2CCCC[C@@H]2N)nc1Nc1cccc(Cl)c1 0.74 0.6552329824100205 0.6552329824100205 0.7697522505690659 0
26 C=Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ccc2C(N)=O)c1 0.59 0.6391035601674899 0.6391035601674899 0.7473183090609111 0
28 CC(C)(C)c1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)cnc2C(N)=O)c1 0.67 0.629864855756381 0.629864855756381 0.7419947083153249 0
26 N#Cc1cccc(Nc2nc(N[C@H]3CCCC[C@H]3N)ccc2C(N)=O)c1 0.55 0.6552324018587471 0.6552324018587471 0.7562376437802458 0
25 NC(=O)c1ccc(N[C@H]2CCCC[C@H]2N)nc1Nc1cccc(Cl)c1 0.74 0.6552329824100205 0.6552329824100205 0.7697522505690659 0
25 NC(=O)c1ccc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(Cl)c1 0.74 0.6552329824100205 0.6552329824100205 0.7697522505690659 0
33 Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH]n1 0.33 0.4568163085513306 0.4568163085513306 0.7947118046723636 1
51 CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(c2ccccc2)CC1)S(=O)(=O)c1cccc2cnccc12 0.72 0.17687410754264862 0.17687410754264862 0.7269705646240954 1
21 CN1CCN(c2ccnc(Nc3ccc(F)cc3)n2)CC1 0.59 0.936447644069919 0.936447644069919 0.8895924350563666 1
24 c1cc(N2CCCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.63 0.9325840726461012 0.9325840726461012 0.8768192183600836 1
22 Cc1cc(Nc2nccc(N3CCOC[C@@H]3C)n2)ccc1F 0.52 0.9445232029688951 0.9445232029688951 0.7989025580492596 1
23 CC(C)(C)c1ccc(Nc2nccc(N3CCOCC3)n2)cc1 0.55 0.9416118838072525 0.9416118838072525 0.8755822940673984 1
25 c1cc(N2CCOCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.65 0.9110057499517984 0.9110057499517984 0.8686002558094328 1
21 CN1CCN(c2ccnc(Nc3ccc(F)cc3)n2)CC1 0.59 0.936447644069919 0.936447644069919 0.8895924350563666 0
24 c1cc(N2CCCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.63 0.9325840726461012 0.9325840726461012 0.8768192183600836 0
23 c1cc(N[C@@H]2CCOC2)nc(Nc2ccc(N3CCC3)cc2)n1 0.6 0.8849406395838624 0.8849406395838624 0.8082393069379611 0
23 CC(=O)N1CCC(Nc2nccc(Nc3cnccn3)n2)CC1 0.56 0.881163521308179 0.881163521308179 0.8353909500879948 0
24 CN1CCC(Nc2ccnc(Nc3cc(F)ccc3C#N)n2)CC1 0.51 0.8995056716430142 0.8995056716430142 0.8378173881854271 0
22 Cc1cc(Nc2nccc(N3CCOC[C@@H]3C)n2)ccc1F 0.52 0.9445232029688951 0.9445232029688951 0.7989025580492596 0
22 N#Cc1ccc(Nc2nccc(NC3CCOCC3)n2)cc1 0.54 0.9020296199346257 0.9020296199346257 0.8526431509766196 0
22 Fc1cccc(Nc2nccc(NCCN3CCCC3)n2)c1 0.53 0.8590409289435174 0.8590409289435174 0.8762306065979212 0
21 Fc1ccc(Nc2nccc(N3CCC(F)CC3)n2)cc1 0.52 0.9414049694084964 0.9414049694084964 0.8635440113489266 0
23 CC(C)(C)c1ccc(Nc2nccc(N3CCOCC3)n2)cc1 0.55 0.9416118838072525 0.9416118838072525 0.8755822940673984 0
24 c1cc(N2CCNCC2)nc(Nc2ccc(N3CCCC3)cc2)n1 0.63 0.8994085100229056 0.8994085100229056 0.866801696992562 0
25 c1cc(N2CCOCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.65 0.9110057499517984 0.9110057499517984 0.8686002558094328 0
22 CC(C)(C)Nc1ccnc(Nc2ccc(S(C)(=O)=O)cc2)n1 0.54 0.9009728238279007 0.9009728238279007 0.8612813363809588 0
19 CC(C)(C)Nc1ccnc(Nc2ccc(Br)cc2)n1 0.54 0.8897185911664109 0.8897185911664109 0.8674342651042747 0
23 CC(Oc1ccnc(Nc2ccc(C3CC3)cc2)n1)C(F)(F)F 0.56 0.8842042771063823 0.8842042771063823 0.7947545077298162 0
21 CC(C)(C)Nc1ccnc(Nc2ccc(C#N)c(F)c2)n1 0.52 0.9032721283557522 0.9032721283557522 0.8370626746528358 0
25 CNc1ccnc(Nc2ccc(C(=O)N3CCC(C#N)CC3)cc2)n1 0.48 0.8912430775627597 0.8912430775627597 0.8429475122196892 1
26 CNC(=O)c1ccc(Nc2nccc(N3CCC(C(F)(F)F)C3)n2)cc1 0.51 0.8718193457949545 0.8718193457949545 0.7997964875537426 1
27 CN(C)C(=O)c1ccc(Nc2nccc(-c3ccc(F)c(C#N)c3)n2)cc1 0.77 0.7677294818977878 0.7677294818977878 0.8630306960980695 1
26 Fc1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1 0.69 0.7741946450791714 0.7741946450791714 0.8829237741199774 1
25 Cc1cc(-c2ccnc(Nc3ccc(-n4cccn4)cc3)n2)ccn1 0.79 0.6173202971884665 0.6173202971884665 0.8582618746590518 1
28 Cn1ccc(-c2ccnc(Nc3ccc(C(=O)N4CCC(N)CC4)cc3)n2)n1 0.51 0.7225414651810584 0.7225414651810584 0.8414236631286498 0
26 CNC(=O)c1ccc(Nc2nccc(N3CCC(C(F)(F)F)C3)n2)cc1 0.51 0.8718193457949545 0.8718193457949545 0.7997964875537426 0
28 O=C(c1ccc(Nc2nccc(-c3ccc(F)cc3)n2)cc1)N1CCCCC1 0.7 0.7199125591590223 0.7199125591590223 0.8936354969136544 0
33 CN(C)c1ccc(F)c(-c2ccnc(Nc3ccc(/C=C/C(=O)N4CCNCC4)cc3)n2)c1 0.53 0.5646134729913836 0.5646134729913836 0.8245312378707441 0
27 CN(C)C(=O)c1ccc(Nc2nccc(-c3ccc(F)c(C#N)c3)n2)cc1 0.77 0.7677294818977878 0.7677294818977878 0.8630306960980695 0
26 CNC(C)(C)c1ccc(Nc2nccc(-c3ccc(F)c(C)c3)n2)cc1 0.62 0.6945728999628353 0.6945728999628353 0.8493551591732802 0
26 Fc1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1 0.69 0.7741946450791714 0.7741946450791714 0.8829237741199774 0
29 O=C(O)c1cccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)c1 0.69 0.6900176670068933 0.6900176670068933 0.857661650966506 0
25 Cc1cc(-c2ccnc(Nc3ccc(-n4cccn4)cc3)n2)ccn1 0.79 0.6173202971884665 0.6173202971884665 0.8582618746590518 0
31 CN(C)c1cccc(-c2ccnc(Nc3ccc(C(=O)NCCN4CCC4)cc3)n2)c1 0.6 0.5864781204409678 0.5864781204409678 0.8667642960656896 0
27 CC(C#N)NC(=O)c1ccc(Nc2nccc(-c3ccc(Cl)nc3)n2)cc1 0.62 0.6574850842681471 0.6574850842681471 0.7977077076490023 0
27 O=C(c1ccc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc1)N1CCCC1 0.67 0.7095574654454169 0.7095574654454169 0.8970621699872717 0
27 O=C(NC1CC1)c1ccc(Nc2nccc(-c3cc(F)cc(F)c3)n2)cc1 0.65 0.7146965437623781 0.7146965437623781 0.8755956390498546 0
32 CN(C)c1cccc(-c2ccnc(Nc3ccc(C(=O)N4CC5CCOC5C4)cc3)n2)c1 0.61 0.6650734215347142 0.6650734215347142 0.7510011463139966 0
30 O=C(O)c1ccc(-c2ccnc(Nc3ccc(C(=O)NC4CCOC4)cc3)n2)cc1 0.58 0.5784151116988906 0.5784151116988906 0.8197175455116723 0
30 O=C([O-])c1ccc(-c2ccnc(Nc3ccc(C(=O)N[C@H]4CCOC4)cc3)n2)cc1 0.58 0.6442099948401979 0.6442099948401979 0.7826756356973488 0
30 O=C(N[C@H]1CCOC1)c1ccc(Nc2nccc(-c3ccc(C4CC4)cc3)n2)cc1 0.59 0.6457753214940576 0.6457753214940576 0.8130240863845923 0
32 CN(C)C(=O)c1ccc(-c2ccnc(Nc3ccc(C(=O)N[C@H]4CCOC4)cc3)n2)cc1 0.57 0.6226363351887396 0.6226363351887396 0.8091222113781965 0
31 O=C(N[C@H]1CCOC1)c1ccc(Nc2nccc(-c3ccc(C4(F)CC4)cc3)n2)cc1 0.57 0.6219468459760463 0.6219468459760463 0.7831412985574117 0
31 CC(=O)c1ccc(-c2ccnc(Nc3ccc(C(=O)NCC4(O)CC4)cc3)n2)cc1F 0.55 0.5057385354520522 0.5057385354520522 0.8452016220872078 0
30 C[C@@H](CO)NC(=O)c1ccc(Nc2nccc(-c3ccnc(C(F)(F)F)c3)n2)cc1 0.52 0.5684696474467049 0.5684696474467049 0.7948744610099671 0
31 O=C(N[C@@H]1CCOC1)c1ccc(Nc2nccc(-c3cnc(C(F)(F)F)nc3)n2)cc1 0.51 0.6408873831760936 0.6408873831760936 0.7755965007085689 0
29 C#COc1ccc(-c2ccnc(Nc3ccc(C(=O)NCCN)cc3)n2)cc1F 0.56 0.5354231642032691 0.5354231642032691 0.828999026843641 0
32 C#COc1ccc(-c2ccnc(Nc3ccc(C(=O)N[C@H]4CCC[C@H]4O)cc3)n2)cc1F 0.56 0.5149421883853283 0.5149421883853283 0.7403350946003993 0
30 C#COc1ccc(-c2ccnc(Nc3ccc(C(=O)NC4CCC4)cc3)n2)cc1F 0.56 0.6021983889391288 0.6021983889391288 0.8338489198368815 0
18 COc1nc(Nc2cc(F)ccc2Cl)ncc1Cl 0.46 0.9355771567499688 0.9355771567499688 0.8656845424111547 1
21 CN1CC(Nc2nc(Nc3ccccc3F)ncc2Cl)C1 0.72 0.9094389752942719 0.9094389752942719 0.8519045260218058 1
17 COc1nc(Nc2ccccc2F)ncc1Cl 0.65 0.9134256828135873 0.9134256828135873 0.8788466618467756 1
25 CNc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1C(F)(F)F 0.63 0.8807053787322652 0.8807053787322652 0.853025293006977 0
24 CCNc1nc(Nc2ccc(N3CCOCC3)cc2Cl)ncc1F 0.57 0.8616264687189447 0.8616264687189447 0.8492664405823057 0
26 CNc1nc(Nc2cc(F)c(C(=O)N3CCOCC3)cc2F)ncc1Cl 0.51 0.8446803745481051 0.8446803745481051 0.8319945690784435 0
26 CN(C)C(=O)c1cc(F)c(Nc2ncc(Cl)c(NC(C)(C)C)n2)cc1F 0.54 0.832588657632738 0.832588657632738 0.8182798151803661 0
