size smiles jnk3 qed sa qed sa max_or_val 
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.84 0.6981404318925082 0.8930635420315812 0.6981404318925082 0.8930635420315812 1
24 N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.83 0.7246809645778659 0.8747215130460739 0.7246809645778659 0.8747215130460739 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.99 0.6167643952262964 0.8821011326602817 0.6167643952262964 0.8821011326602817 1
25 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.86 0.6167643952262963 0.8825635378607151 0.6167643952262963 0.8825635378607151 1
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.84 0.6981404318925082 0.8930635420315812 0.6981404318925082 0.8930635420315812 0
25 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.86 0.6167643952262963 0.8825635378607151 0.6167643952262963 0.8825635378607151 0
24 N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.83 0.7246809645778659 0.8747215130460739 0.7246809645778659 0.8747215130460739 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.99 0.6167643952262964 0.8821011326602817 0.6167643952262964 0.8821011326602817 0
19 COc1ccccc1C=C1C(=O)Nc2ccccc21 0.48 0.8323372385397101 0.9016757428717901 0.8323372385397101 0.9016757428717901 1
21 COc1ccc(C=C2C(=O)Nc3ccc(OC)cc32)cc1 0.48 0.8788486956179424 0.8962567772169384 0.8788486956179424 0.8962567772169384 1
22 COc1ccc2c(c1)C(=Cc1ccc(F)c(OC)c1)C(=O)N2 0.49 0.8843051732320178 0.8777346531716947 0.8843051732320178 0.8777346531716947 1
21 COc1ccc2c(c1)C(=Cc1ccccc1OC)C(=O)N2 0.55 0.8788486956179424 0.8905244695246307 0.8788486956179424 0.8905244695246307 1
23 COc1ccc(C=C2C(=O)Nc3ccc(OC)cc32)c(OC)c1 0.54 0.8810126211958613 0.8798850876840382 0.8810126211958613 0.8798850876840382 1
20 COc1ccc(C=C2C(=O)Nc3ccc(C)cc32)cc1 0.41 0.8439479172074803 0.8966033281773795 0.8439479172074803 0.8966033281773795 1
22 COc1ccc(C=C2C(=O)Nc3ccc(C)cc32)c(OC)c1 0.46 0.8815461782260617 0.8800438343131339 0.8815461782260617 0.8800438343131339 1
22 COc1ccc2c(c1)C(=Cc1ccc(O)c(OC)c1)C(=O)N2 0.57 0.8548119473096778 0.8765366382833574 0.8548119473096778 0.8765366382833574 1
20 COc1ccc2c(c1)C(=Cc1ccccc1C)C(=O)N2 0.55 0.8439479172074802 0.886800899027582 0.8439479172074802 0.886800899027582 0
21 COc1ccc2c(c1)C(=Cc1ccccc1OC)C(=O)N2 0.55 0.8788486956179424 0.8905244695246307 0.8788486956179424 0.8905244695246307 0
23 COc1ccc(C=C2C(=O)Nc3ccc(OC)cc32)c(OC)c1 0.54 0.8810126211958613 0.8798850876840382 0.8810126211958613 0.8798850876840382 0
22 COc1ccc2c(c1)C(=Cc1ccc(O)c(OC)c1)C(=O)N2 0.57 0.8548119473096778 0.8765366382833574 0.8548119473096778 0.8765366382833574 0
39 Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1 0.71 0.30878428664193475 0.832098496805265 0.30878428664193475 0.832098496805265 1
32 COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC 0.67 0.38787036915829415 0.8453124503377106 0.38787036915829415 0.8453124503377106 1
34 CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CCOC1 0.74 0.45729335341237065 0.747018369021523 0.45729335341237065 0.747018369021523 1
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.67 0.5003390334672705 0.8372342061500712 0.5003390334672705 0.8372342061500712 1
24 Nc1cccc(-c2cc3c(Oc4cccc(O)c4)ncnc3[nH]2)c1 0.67 0.5003390334672705 0.8372342061500712 0.5003390334672705 0.8372342061500712 0
26 COC(=O)c1ccc(Nc2nc(Nc3ccccc3F)ncc2Cl)cc1 0.69 0.6400828408951085 0.8842128472090506 0.6400828408951085 0.8842128472090506 1
23 Clc1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CC1 0.66 0.8664078779117818 0.8722134529582587 0.8664078779117818 0.8722134529582587 1
31 COc1cc(C(N)=O)ccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1 0.83 0.5385558659957439 0.8587906995997334 0.5385558659957439 0.8587906995997334 1
28 COc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1 0.82 0.6643960878234672 0.8780963504591686 0.6643960878234672 0.8780963504591686 1
27 COc1cc(N2CCOCC2)ccc1Nc1cc(-c2ccccc2)ccn1 0.75 0.7325325305129966 0.8817914956932112 0.7325325305129966 0.8817914956932112 1
26 Fc1cc(C2CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.64 0.5962988133488208 0.8606581694543726 0.5962988133488208 0.8606581694543726 0
31 COc1cc(C(N)=O)ccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1 0.83 0.5385558659957439 0.8587906995997334 0.5385558659957439 0.8587906995997334 0
26 CS(=O)(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)cc1 0.73 0.6370879262239928 0.8759718082776006 0.6370879262239928 0.8759718082776006 0
30 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.65 0.592816498857287 0.857102531581993 0.592816498857287 0.857102531581993 0
26 COc1ccccc1Nc1ncc(Cl)c(Nc2ccc(C(N)=O)cc2)n1 0.66 0.6115541273044517 0.883228231824435 0.6115541273044517 0.883228231824435 0
27 Fc1ccc(Nc2nc(Nc3cccc(N4CCCC4)c3)ncc2Cl)cc1 0.64 0.6210425847170504 0.8751905049434549 0.6210425847170504 0.8751905049434549 0
26 COC(=O)c1ccc(Nc2nc(Nc3ccccc3F)ncc2Cl)cc1 0.69 0.6400828408951085 0.8842128472090506 0.6400828408951085 0.8842128472090506 0
27 Clc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCCC4)cc3)n2)cc1 0.67 0.5610191496532182 0.8810888496367362 0.5610191496532182 0.8810888496367362 0
23 Clc1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CC1 0.66 0.8664078779117818 0.8722134529582587 0.8664078779117818 0.8722134529582587 0
27 COc1cc(C(N)=O)ccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl 0.69 0.5931354463639588 0.8723527608753974 0.5931354463639588 0.8723527608753974 0
29 COc1ccccc1Nc1nc(Nc2ccc(C(=O)N(C)C)cc2F)ncc1Cl 0.64 0.6181312300883411 0.8604647713029596 0.6181312300883411 0.8604647713029596 0
28 COc1cc(N2CCOCC2)ccc1Nc1cc(-c2ccc(F)cc2)ccn1 0.74 0.7084049024657381 0.8741456282457369 0.7084049024657381 0.8741456282457369 0
30 COc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2OC)c1 0.71 0.6018374728994474 0.8625575472559741 0.6018374728994474 0.8625575472559741 0
28 COc1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1 0.82 0.6643960878234672 0.8780963504591686 0.6643960878234672 0.8780963504591686 0
29 COc1cc(F)ccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1 0.75 0.6395709399698025 0.8657628015805978 0.6395709399698025 0.8657628015805978 0
27 COc1cc(N2CCOCC2)ccc1Nc1cc(-c2ccccc2)ccn1 0.75 0.7325325305129966 0.8817914956932112 0.7325325305129966 0.8817914956932112 0
29 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.62 0.6198721548679015 0.8635430730738106 0.6198721548679015 0.8635430730738106 0
32 CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCOCC4)cc3)n2)c(F)c1 0.76 0.5168957788331995 0.8472591003432238 0.5168957788331995 0.8472591003432238 0
33 Fc1cc(N2CCCC2)ccc1Nc1ncc(Cl)c(Nc2ccc(N3CCOCC3)cc2)n1 0.71 0.515493124819708 0.8434103129573506 0.515493124819708 0.8434103129573506 0
31 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccc(F)cc2F)ncc1Cl 0.62 0.565087438031853 0.8438692225998297 0.565087438031853 0.8438692225998297 0
28 Fc1ccccc1Nc1ncc(Cl)c(Nc2ccc(N3CCOCC3)cc2)n1 0.79 0.6537749561167916 0.8677328702720035 0.6537749561167916 0.8677328702720035 0
29 Fc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCOCC4)cc3)n2)c(F)c1 0.74 0.6253422496465622 0.8582391234939786 0.6253422496465622 0.8582391234939786 0
30 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccccc2F)ncc1Cl 0.76 0.592816498857287 0.8528919215024173 0.592816498857287 0.8528919215024173 0
30 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccc(O)cc2)ncc1Cl 0.6 0.5047446967201639 0.8512563777358392 0.5047446967201639 0.8512563777358392 0
33 COc1cc(N2CCOCC2)ccc1Nc1cc(Nc2ccc(N3CC(O)C3)cc2)ccn1 0.62 0.5069974865895868 0.8363609308532004 0.5069974865895868 0.8363609308532004 0
31 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccc(Cl)cc2F)ncc1Cl 0.62 0.5161586696154442 0.843055566592915 0.5161586696154442 0.843055566592915 0
34 COc1cc(N2CCOCC2)ccc1Nc1nc(Nc2ccc(C(=O)N(C)C)cc2)ncc1Cl 0.68 0.5182691421120169 0.8417589076090031 0.5182691421120169 0.8417589076090031 0
29 COc1cc(F)ccc1Nc1nc(Nc2ccc(N3CC(O)C3)cc2)ncc1Cl 0.67 0.561966374889355 0.8490279334644959 0.561966374889355 0.8490279334644959 0
20 Fc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1 0.68 0.8695055926349973 0.8724245958184509 0.8695055926349973 0.8724245958184509 1
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)nc1 0.66 0.7913650761487765 0.8773424096555869 0.7913650761487765 0.8773424096555869 1
22 c1cc(N2CCCC2)nc(Nc2ccc(N3CCC3)cc2)n1 0.64 0.9390068488345139 0.887218535592004 0.9390068488345139 0.887218535592004 1
25 c1cc(N2CCOCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.65 0.9110057499517984 0.8686002558094328 0.9110057499517984 0.8686002558094328 1
20 Fc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1 0.68 0.8695055926349973 0.8724245958184509 0.8695055926349973 0.8724245958184509 0
25 c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)nc1 0.66 0.7913650761487765 0.8773424096555869 0.7913650761487765 0.8773424096555869 0
20 Clc1ccnc(Nc2ccc(N3CCOCC3)cc2)n1 0.62 0.8809879051961688 0.8800086896906806 0.8809879051961688 0.8800086896906806 0
22 c1cc(N2CCCC2)nc(Nc2ccc(N3CCC3)cc2)n1 0.64 0.9390068488345139 0.887218535592004 0.9390068488345139 0.887218535592004 0
25 c1cc(N2CCOCC2)nc(Nc2ccc(N3CCOCC3)cc2)n1 0.65 0.9110057499517984 0.8686002558094328 0.9110057499517984 0.8686002558094328 0
22 c1cc(N2CCC2)nc(Nc2ccc(N3CCCC3)cc2)n1 0.64 0.9390068488345139 0.887218535592004 0.9390068488345139 0.887218535592004 0
23 Fc1ccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)cc1 0.65 0.7497184266838454 0.8956042054893096 0.7497184266838454 0.8956042054893096 1
28 Fc1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1F 0.83 0.6923748098490761 0.8676615757129041 0.6923748098490761 0.8676615757129041 1
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1F 0.83 0.6617366011050438 0.8809780557372048 0.6617366011050438 0.8809780557372048 1
26 Cc1ccccc1Nc1nc(Nc2ccc(N3CCC3)cc2)ncc1F 0.74 0.7037539493553313 0.8813820225382258 0.7037539493553313 0.8813820225382258 1
24 COc1cccc(Oc2ccc(Nc3ncc(F)c(N)n3)cc2)c1 0.66 0.7430141143123302 0.8848236312177572 0.7430141143123302 0.8848236312177572 1
25 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CCCC1 0.71 0.8484106218648718 0.8694943070914842 0.8484106218648718 0.8694943070914842 1
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3F)n2)cc1 0.79 0.6617366011050438 0.8814560622377464 0.6617366011050438 0.8814560622377464 1
29 Fc1cnc(Nc2ccc(Nc3ccccc3)cc2)nc1Nc1ccccc1Cl 0.72 0.3414886761610868 0.8831903128928151 0.3414886761610868 0.8831903128928151 1
26 Fc1cnc(Nc2ccc(N3CCC3)cc2)nc1Nc1ccccc1Cl 0.79 0.6648714695950857 0.8786780225382258 0.6648714695950857 0.8786780225382258 1
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1 0.79 0.644469381672002 0.881999940894301 0.644469381672002 0.881999940894301 1
23 Fc1cnc(Nc2ccc(Br)cc2)nc1Nc1ccccc1Cl 0.71 0.6126816413205936 0.8855060702911746 0.6126816413205936 0.8855060702911746 1
27 CN(C)c1cccc(Nc2nc(Nc3ccc(C(N)=O)cc3)ncc2F)c1 0.72 0.6196018725987992 0.8641398054098105 0.6196018725987992 0.8641398054098105 0
23 Fc1ccc(Nc2ncc(F)c(Nc3ccc(F)cc3)n2)cc1 0.65 0.7497184266838454 0.8956042054893096 0.7497184266838454 0.8956042054893096 0
28 Fc1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1F 0.83 0.6923748098490761 0.8676615757129041 0.6923748098490761 0.8676615757129041 0
28 COc1ccccc1Nc1nc(Nc2ccc(NS(C)(=O)=O)cc2)ncc1F 0.67 0.5545478065660355 0.8707650169459532 0.5545478065660355 0.8707650169459532 0
25 NC(=O)c1cccc(Nc2nc(Nc3ccccc3F)ncc2F)c1 0.72 0.6617366011050438 0.8763735053580065 0.6617366011050438 0.8763735053580065 0
29 Nc1cccc(Nc2nc(Nc3ccc(C(=O)N4CCCC4)cc3)ncc2F)c1 0.66 0.5697113855100285 0.8660398560947112 0.5697113855100285 0.8660398560947112 0
27 CN(C)c1cccc(Nc2nc(Nc3ccc(C(=O)O)cc3)ncc2F)c1 0.73 0.6092001486797427 0.8679519511587984 0.6092001486797427 0.8679519511587984 0
25 NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1F 0.83 0.6617366011050438 0.8809780557372048 0.6617366011050438 0.8809780557372048 0
28 N#Cc1ccc(Nc2nc(Nc3ccc(N4CCCC4)cc3)ncc2F)cc1 0.72 0.6809591906497086 0.8655231141744425 0.6809591906497086 0.8655231141744425 0
31 CN(C)C(=O)c1ccc(Nc2ncc(F)c(Nc3cccc(C(=O)N(C)C)c3)n2)cc1 0.75 0.6319138238890066 0.8581572509811688 0.6319138238890066 0.8581572509811688 0
26 Cc1ccccc1Nc1nc(Nc2ccc(N3CCC3)cc2)ncc1F 0.74 0.7037539493553313 0.8813820225382258 0.7037539493553313 0.8813820225382258 0
24 COc1cccc(Oc2ccc(Nc3ncc(F)c(N)n3)cc2)c1 0.66 0.7430141143123302 0.8848236312177572 0.7430141143123302 0.8848236312177572 0
25 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1NC1CCCC1 0.71 0.8484106218648718 0.8694943070914842 0.8484106218648718 0.8694943070914842 0
24 Fc1cnc(Nc2ccc(-c3ccccc3)cc2)nc1NC1CC1 0.59 0.7211090281476868 0.8922520083478737 0.7211090281476868 0.8922520083478737 0
26 Cc1cc(Nc2nc(Nc3ccc(C(N)=O)cc3)ncc2F)ccc1F 0.68 0.6495664005103036 0.8711018398898239 0.6495664005103036 0.8711018398898239 0
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3F)n2)cc1 0.79 0.6617366011050438 0.8814560622377464 0.6617366011050438 0.8814560622377464 0
27 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1Nc1ccccc1Cl 0.8 0.6210425847170504 0.8763638252939904 0.6210425847170504 0.8763638252939904 0
25 NC(=O)c1ccc(Nc2ncc(F)c(Nc3ccccc3Cl)n2)cc1 0.79 0.644469381672002 0.881999940894301 0.644469381672002 0.881999940894301 0
26 Fc1cnc(Nc2ccc(N3CCC3)cc2)nc1Nc1ccccc1Cl 0.79 0.6648714695950857 0.8786780225382258 0.6648714695950857 0.8786780225382258 0
23 Fc1cnc(Nc2ccc(Br)cc2)nc1Nc1ccccc1Cl 0.71 0.6126816413205936 0.8855060702911746 0.6126816413205936 0.8855060702911746 0
28 O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl 0.48 0.4261443688183634 0.8053568377833437 0.4261443688183634 0.8053568377833437 1
23 N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F 0.64 0.37055423436063634 0.7484050075771911 0.37055423436063634 0.7484050075771911 1
22 CCc1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.64 0.8024872596102298 0.8323147429743654 0.8024872596102298 0.8323147429743654 1
28 CCN[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(CC)c4c3)n2)CC1 0.65 0.6802906755515058 0.8138861512578048 0.6802906755515058 0.8138861512578048 1
25 CCc1c2cc(-c3ccnc(NC4CCCCC4)n3)ccc2nn1C 0.62 0.7705044783381966 0.8334716516647193 0.7705044783381966 0.8334716516647193 1
22 CCc1c2cc(-c3ccnc(NC4CC4)n3)ccc2nn1C 0.64 0.8024872596102298 0.8323147429743654 0.8024872596102298 0.8323147429743654 0
25 CCc1c2cc(-c3ccnc(NC4CCCCC4)n3)ccc2nn1C 0.62 0.7705044783381966 0.8334716516647193 0.7705044783381966 0.8334716516647193 0
28 CCN[C@H]1CC[C@H](Nc2nccc(-c3ccc4nn(C)c(CC)c4c3)n2)CC1 0.65 0.6802906755515058 0.8138861512578048 0.6802906755515058 0.8138861512578048 0
23 Cn1c(=O)ccc2cnc(Nc3ccc(N4CCC4)cc3)nc21 0.63 0.804094760759799 0.8645727369578413 0.804094760759799 0.8645727369578413 1
22 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CC1 0.56 0.8068424369552883 0.8663999688595911 0.8068424369552883 0.8663999688595911 1
22 O=c1ccc2cnc(Nc3ccc(N4CCC4)cc3)nc2[nH]1 0.61 0.7746645683875749 0.860610358816856 0.7746645683875749 0.860610358816856 0
22 O=c1ccc2cnc(Nc3ccc(F)cc3)nc2n1C1CC1 0.56 0.8068424369552883 0.8663999688595911 0.8068424369552883 0.8663999688595911 0
23 Cn1c(=O)ccc2cnc(Nc3ccc(N4CCC4)cc3)nc21 0.63 0.804094760759799 0.8645727369578413 0.804094760759799 0.8645727369578413 0
25 CN1CCN(c2ccc(Nc3ncc4ccc(=O)[nH]c4n3)cc2)CC1 0.62 0.7596018160441489 0.852995360832264 0.7596018160441489 0.852995360832264 0
25 O=c1ccc2cnc(Nc3ccc(N4CCC4)cc3)nc2n1C1CC1 0.6 0.794822123039881 0.8574013583735355 0.794822123039881 0.8574013583735355 0
28 O=c1ccc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2n1C1CCC1 0.6 0.753286146399412 0.8464912192401085 0.753286146399412 0.8464912192401085 0
26 N#Cc1cc2cnc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]c1=O 0.62 0.7425849357573482 0.8339888511482122 0.7425849357573482 0.8339888511482122 0
24 C#Cc1cccc(Nc2ncnc3ccc(OCCOC)cc23)c1 0.53 0.5574300142892216 0.8588498105456756 0.5574300142892216 0.8588498105456756 1
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(F)cc23)c1 0.63 0.5508649563512898 0.842612896835074 0.5508649563512898 0.842612896835074 1
25 C#Cc1cccc(Nc2ncnc3cc(Cl)c(OCCOC)cc23)c1 0.58 0.5352407071615333 0.8437881105102877 0.5352407071615333 0.8437881105102877 1
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(Cl)cc23)c1 0.56 0.5352407071615334 0.8439635378607149 0.5352407071615334 0.8439635378607149 1
26 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1 0.69 0.5209687742410436 0.8499172020254052 0.5209687742410436 0.8499172020254052 1
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(F)cc23)c1 0.63 0.5508649563512898 0.842612896835074 0.5508649563512898 0.842612896835074 0
25 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(Cl)cc23)c1 0.56 0.5352407071615334 0.8439635378607149 0.5352407071615334 0.8439635378607149 0
24 C#Cc1cccc(Nc2ncnc3ccc(OCCOC)cc23)c1 0.53 0.5574300142892216 0.8588498105456756 0.5574300142892216 0.8588498105456756 0
26 C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OC)cc23)c1 0.69 0.5209687742410436 0.8499172020254052 0.5209687742410436 0.8499172020254052 0
26 C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCOC)cc23)c1 0.69 0.5209687742410436 0.8499172020254052 0.5209687742410436 0.8499172020254052 0
25 C#Cc1cccc(Nc2ncnc3cc(Cl)c(OCCOC)cc23)c1 0.58 0.5352407071615333 0.8437881105102877 0.5352407071615333 0.8437881105102877 0
22 Fc1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1 0.53 0.7707553961783622 0.8569223780476253 0.7707553961783622 0.8569223780476253 1
21 CNc1ncc2ncnc(Nc3ccc(F)c(Cl)c3)c2n1 0.45 0.7744962286121506 0.8424985720887332 0.7744962286121506 0.8424985720887332 1
22 Fc1ccccc1Nc1ncnc2cnc(NC3CC3)nc12 0.53 0.7707553961783623 0.8517324742014714 0.7707553961783623 0.8517324742014714 1
21 c1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1 0.43 0.7639452733360761 0.8633805406577986 0.7639452733360761 0.8633805406577986 1
22 c1ccc(Nc2ncnc3cnc(NC4CCC4)nc23)cc1 0.42 0.769162387945056 0.8618672929884537 0.769162387945056 0.8618672929884537 1
22 Fc1ccc(Nc2ncnc3cnc(NC4CC4)nc23)cc1 0.53 0.7707553961783622 0.8569223780476253 0.7707553961783622 0.8569223780476253 0
22 Fc1ccccc1Nc1ncnc2cnc(NC3CC3)nc12 0.53 0.7707553961783623 0.8517324742014714 0.7707553961783623 0.8517324742014714 0
23 CNc1cc(-c2nc(C3CC3)[nH]c2-c2ccc(F)cc2)ccn1 0.76 0.7593402917571976 0.8484382381233425 0.7593402917571976 0.8484382381233425 1
24 CSc1nc(-c2ccnc(NC3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.89 0.6679350831089811 0.840202895431804 0.6679350831089811 0.840202895431804 1
25 Fc1ccc(-n2nccc2-c2ccnc(Nc3ccccc3)c2)cc1 0.89 0.5833621921931023 0.878623828921006 0.5833621921931023 0.878623828921006 1
25 Fc1ccc(-n2nccc2-c2ccnc(Nc3ccccc3)c2)cc1 0.89 0.5833621921931023 0.878623828921006 0.5833621921931023 0.878623828921006 0
24 CSc1nc(-c2ccnc(NC(C)C)c2)c(-c2ccc(F)cc2)[nH]1 0.83 0.6527960010718638 0.8363948719548547 0.6527960010718638 0.8363948719548547 0
24 CSc1nc(-c2ccnc(NC3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.89 0.6679350831089811 0.840202895431804 0.6679350831089811 0.840202895431804 0
26 Cc1nc(-c2ccnc(Nc3ccccc3)c2)c(-c2ccc(F)cc2)[nH]1 0.83 0.5259782152322988 0.866648162889103 0.5259782152322988 0.866648162889103 0
28 CSc1nc(-c2ccnc(NC3CCC(C)CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.85 0.5201741055190049 0.828451393423047 0.5201741055190049 0.828451393423047 0
23 CNc1cc(-c2nc(C3CC3)[nH]c2-c2ccc(F)cc2)ccn1 0.76 0.7593402917571976 0.8484382381233425 0.7593402917571976 0.8484382381233425 0
26 CSc1nc(-c2ccnc(NC(=O)C3CC3)c2)c(-c2ccc(F)cc2)[nH]1 0.68 0.6570709039290248 0.8450163815125846 0.6570709039290248 0.8450163815125846 0
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.65 0.52897265155875 0.8965055337027109 0.52897265155875 0.8965055337027109 1
25 Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1 0.65 0.52897265155875 0.8965055337027109 0.52897265155875 0.8965055337027109 0
20 Fc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.61 0.7766543901704422 0.9150681421026753 0.7766543901704422 0.9150681421026753 1
22 Fc1ccc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1 0.63 0.7289143504246572 0.8912348780476252 0.7289143504246572 0.8912348780476252 1
21 Fc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.62 0.7837517154076078 0.9058244653211839 0.7837517154076078 0.9058244653211839 1
22 CN(C)c1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.48 0.7895387536123151 0.8982507434322407 0.7895387536123151 0.8982507434322407 1
22 COc1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.59 0.7889554290234893 0.9013973780476255 0.7889554290234893 0.9013973780476255 1
22 COc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.55 0.7889554290234893 0.9077908876630099 0.7889554290234893 0.9077908876630099 1
20 Fc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.61 0.7766543901704422 0.9150681421026753 0.7766543901704422 0.9150681421026753 0
21 N#Cc1ccc(Nc2cc(-c3ccccc3)ncn2)cc1 0.54 0.7882008929093238 0.8965281833376996 0.7882008929093238 0.8965281833376996 0
21 Fc1ccc(Nc2cc(-c3cccc(F)c3)ncn2)cc1 0.6 0.7837517154076078 0.8985818423703643 0.7837517154076078 0.8985818423703643 0
22 Fc1ccc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1 0.63 0.7289143504246572 0.8912348780476252 0.7289143504246572 0.8912348780476252 0
21 Fc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.62 0.7837517154076078 0.9058244653211839 0.7837517154076078 0.9058244653211839 0
23 COc1ccc(Nc2cc(-c3cccc(OC)c3)ncn2)cc1 0.51 0.7743487027908672 0.9031553588135974 0.7743487027908672 0.9031553588135974 0
22 COc1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.55 0.7889554290234893 0.9077908876630099 0.7889554290234893 0.9077908876630099 0
22 COc1cccc(-c2cc(Nc3ccc(F)cc3)ncn2)c1 0.59 0.7889554290234893 0.9013973780476255 0.7889554290234893 0.9013973780476255 0
24 CNC(=O)c1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.54 0.7725366972857616 0.8942680013403882 0.7725366972857616 0.8942680013403882 0
23 CN(C)c1ccc(Nc2cc(-c3ccc(F)cc3)ncn2)cc1 0.52 0.7878539285891696 0.8897170260021304 0.7878539285891696 0.8897170260021304 0
37 Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1 0.73 0.3463330582394302 0.8310406813670421 0.3463330582394302 0.8310406813670421 1
